id,sequence,parent_id,create_uid,write_uid,parent_path,web_icon,action,name,active,create_date,write_date
278,50,276,1,1,274/276/278/,\N,"ir.actions.act_window,448","{""en_US"": ""Reminders""}",t,2026-03-18 05:05:32.057443,2026-03-29 06:22:31.880088
51,20,48,1,1,15/48/51/,\N,"ir.actions.act_url,40","{""en_US"": ""Third-Party Apps""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
259,20,257,1,1,228/246/257/259/,\N,"ir.actions.act_window,227","{""en_US"": ""Payment Methods""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
52,10,48,1,1,15/48/52/,\N,"ir.actions.act_url,41","{""en_US"": ""Theme Store""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
53,40,15,1,1,15/53/,\N,"ir.actions.act_window,43","{""en_US"": ""Update Apps List""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
260,30,257,1,1,228/246/257/260/,\N,"ir.actions.act_window,230","{""en_US"": ""Payment Tokens""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
54,10,6,1,1,1/4/6/54/,\N,"ir.actions.act_window,45","{""en_US"": ""Import Translation""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
55,50,15,1,1,15/55/,\N,"ir.actions.act_window,46","{""en_US"": ""Apply Scheduled Upgrades""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
261,40,257,1,1,228/246/257/261/,\N,"ir.actions.act_window,228","{""en_US"": ""Payment Transactions""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
56,10,6,1,1,1/4/6/56/,\N,"ir.actions.act_window,48","{""en_US"": ""Export Translation""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
57,10,11,1,1,1/8/11/57/,\N,"ir.actions.act_window,52","{""en_US"": ""Profiling""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
262,55,246,1,1,228/246/262/,\N,\N,"{""en_US"": ""Activities""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
58,10,3,1,1,1/3/58/,\N,"ir.actions.act_window,53","{""en_US"": ""Companies""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
282,20,\N,1,1,282/,"contacts,static/description/icon.png",\N,"{""en_US"": ""Contacts""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
59,1,4,1,1,1/4/59/,\N,"ir.actions.act_window,54","{""en_US"": ""Languages""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
263,10,262,1,1,228/246/262/263/,\N,"ir.actions.act_window,411","{""en_US"": ""Activity Types""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
60,5,3,1,1,1/3/60/,\N,"ir.actions.act_window,67","{""en_US"": ""Privileges""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
61,3,3,1,1,1/3/61/,\N,"ir.actions.act_window,68","{""en_US"": ""Groups""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
283,2,282,1,1,282/283/,\N,"ir.actions.act_window,452","{""en_US"": ""Contacts""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
62,0,3,1,1,1/3/62/,\N,"ir.actions.act_window,70","{""en_US"": ""Users""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
264,20,262,1,1,228/246/262/264/,\N,"ir.actions.act_window,412","{""en_US"": ""Activity Plans""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
285,1,284,1,1,282/284/285/,\N,"ir.actions.act_window,58","{""en_US"": ""Contact Tags""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
284,2,282,1,1,282/284/,\N,\N,"{""en_US"": ""Configuration""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:55.489688
334,3,332,1,1,331/332/334/,\N,\N,"{""en_US"": ""Adjustments""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
335,4,332,1,1,331/332/335/,\N,\N,"{""en_US"": ""Procurement""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
336,100,331,1,1,331/336/,\N,\N,"{""en_US"": ""Configuration""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
212,10,159,1,1,323/153/159/212/,\N,"ir.actions.client,343","{""en_US"": ""Profit and Loss""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
63,10,13,1,1,1/8/13/63/,\N,"ir.actions.act_window,74","{""en_US"": ""User Devices""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
64,15,8,1,1,1/8/64/,\N,\N,"{""en_US"": ""Reporting""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
65,2,64,1,1,1/8/64/65/,\N,"ir.actions.act_window,76","{""en_US"": ""Paper Format""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
66,3,64,1,1,1/8/64/66/,\N,"ir.actions.act_window,77","{""en_US"": ""Reports""}",t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
478,43,246,1,1,228/246/478/,\N,\N,"{""en_US"": ""Shopee""}",t,2026-03-18 12:25:37.400056,2026-03-29 06:24:06.099966
158,10,156,1,1,323/153/156/158/,\N,"ir.actions.act_window,293","{""en_US"": ""Analytic Report""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
474,1,160,1,1,323/160/474/,\N,"ir.actions.act_window,755","{""en_US"": ""Cheque Format""}",t,2026-03-18 05:54:54.72341,2026-03-29 06:23:16.4795
196,10,176,1,1,323/160/176/196/,\N,"ir.actions.act_window,226","{""en_US"": ""Payment Providers""}",t,2026-03-18 05:04:23.216988,2026-03-29 06:23:13.400823
197,15,176,1,1,323/160/176/197/,\N,"ir.actions.act_window,227","{""en_US"": ""Payment Methods""}",t,2026-03-18 05:04:23.216988,2026-03-29 06:23:13.400823
213,10,159,1,1,323/153/159/213/,\N,"ir.actions.client,340","{""en_US"": ""Cash Flow Statement""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
171,9,162,1,1,323/160/162/171/,\N,"ir.actions.act_window,296","{""en_US"": ""Cash Roundings""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
173,10,172,1,1,323/160/172/173/,\N,"ir.actions.act_window,288","{""en_US"": ""Payment Terms""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
174,20,172,1,1,323/160/172/174/,\N,"ir.actions.act_window,307","{""en_US"": ""Incoterms""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
476,1,368,1,1,331/336/368/476/,\N,"ir.actions.act_window,757","{""en_US"": ""Delivery Methods""}",t,2026-03-18 12:25:36.358645,2026-03-29 06:24:02.878458
477,100,368,1,1,331/336/368/477/,\N,"ir.actions.act_window,758","{""en_US"": ""Zip Prefix""}",t,2026-03-18 12:25:36.358645,2026-03-29 06:24:02.878458
479,10,478,1,1,228/246/478/479/,\N,"ir.actions.act_window,766","{""en_US"": ""Accounts""}",t,2026-03-18 12:25:37.400056,2026-03-29 06:24:06.099966
394,10,392,1,1,323/149/392/394/,\N,"ir.actions.act_window,646","{""en_US"": ""Billed Not Received""}",t,2026-03-18 05:32:15.551708,2026-03-29 06:24:52.472386
266,40,155,1,1,323/153/155/266/,\N,"ir.actions.client,416","{""en_US"": ""Fiscal Report""}",t,2026-03-18 05:04:37.425322,2026-03-29 06:24:53.577555
132,2,323,1,1,323/132/,\N,\N,"{""en_US"": ""Customers""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:24:54.73921
287,5,284,1,1,282/284/287/,\N,\N,"{""en_US"": ""Localization""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
288,1,287,1,1,282/284/287/288/,\N,"ir.actions.act_window,62","{""en_US"": ""Countries""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
121,3,8,1,1,1/8/121/,\N,\N,"{""en_US"": ""Phone / SMS""}",t,2026-03-18 05:03:49.366114,2026-03-29 06:22:34.500012
122,3,121,1,1,1/8/121/122/,\N,"ir.actions.act_window,165","{""en_US"": ""Phone Blacklist""}",t,2026-03-18 05:03:49.366114,2026-03-29 06:22:34.500012
123,26,8,1,1,1/8/123/,\N,\N,"{""en_US"": ""Privacy""}",t,2026-03-18 05:03:50.972707,2026-03-29 06:22:36.196083
124,1,123,1,1,1/8/123/124/,\N,"ir.actions.act_window,170","{""en_US"": ""Privacy Logs""}",t,2026-03-18 05:03:50.972707,2026-03-29 06:22:36.196083
125,1,121,1,1,1/8/121/125/,\N,"ir.actions.act_window,216","{""en_US"": ""SMS""}",t,2026-03-18 05:03:57.809706,2026-03-29 06:22:43.268792
126,2,121,1,1,1/8/121/126/,\N,"ir.actions.act_window,218","{""en_US"": ""SMS Templates""}",t,2026-03-18 05:03:57.809706,2026-03-29 06:22:43.268792
127,50,10,1,1,1/8/10/127/,\N,"ir.actions.act_window,220","{""en_US"": ""Snailmail Letters""}",t,2026-03-18 05:04:00.609506,2026-03-29 06:22:45.640543
128,80,10,1,1,1/8/10/128/,\N,"ir.actions.act_window,222","{""en_US"": ""Digest Emails""}",t,2026-03-18 05:04:01.483532,2026-03-29 06:22:46.803546
129,81,10,1,1,1/8/10/129/,\N,"ir.actions.act_window,223","{""en_US"": ""Digest Tips""}",t,2026-03-18 05:04:01.483532,2026-03-29 06:22:46.803546
130,55,\N,1,1,130/,"account,static/description/icon.png",\N,"{""en_US"": ""Invoicing""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
149,7,323,1,1,323/149/,\N,\N,"{""en_US"": ""Review""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:24:54.73921
153,20,323,1,1,323/153/,\N,\N,"{""en_US"": ""Reporting""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:24:54.73921
374,10,222,1,1,323/149/222/374/,\N,"ir.actions.client,617","{""en_US"": ""Inventory Valuation""}",t,2026-03-18 05:31:15.811591,2026-03-29 06:24:56.525749
337,1,336,1,1,331/336/337/,\N,\N,"{""en_US"": ""Warehouse Management""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
67,100,15,1,1,15/67/,\N,"ir.actions.act_window,84","{""en_US"": ""Import Module""}",t,2026-03-18 04:59:19.26217,2026-03-29 06:22:14.943654
68,0,1,1,1,1/68/,\N,"ir.actions.act_window,85","{""en_US"": ""General Settings""}",t,2026-03-18 04:59:19.556231,2026-03-29 06:22:15.148811
76,2,74,1,1,1/8/74/76/,\N,"ir.actions.act_window,96","{""en_US"": ""Resource Time Off""}",t,2026-03-18 05:03:37.19095,2026-03-29 06:22:17.117617
77,3,74,1,1,1/8/74/77/,\N,"ir.actions.act_window,94","{""en_US"": ""Resources""}",t,2026-03-18 05:03:37.19095,2026-03-29 06:22:17.117617
82,10,79,1,1,78/79/82/,\N,"ir.actions.act_window,103","{""en_US"": ""Sources""}",t,2026-03-18 05:03:37.859467,2026-03-29 06:22:17.610377
69,5,9,1,1,1/8/9/69/,\N,"ir.actions.act_window,87","{""en_US"": ""Tours""}",t,2026-03-18 04:59:22.971845,2026-03-29 06:22:21.600122
70,5,8,1,1,1/8/70/,\N,\N,"{""en_US"": ""IAP""}",t,2026-03-18 04:59:24.548725,2026-03-29 06:22:23.10414
71,10,70,1,1,1/8/70/71/,\N,"ir.actions.act_window,90","{""en_US"": ""IAP Accounts""}",t,2026-03-18 04:59:24.548725,2026-03-29 06:22:23.10414
10,3,8,1,1,1/8/10/,\N,\N,"{""en_US"": ""Email""}",t,2026-03-18 04:58:50.421471,2026-03-29 06:22:24.936134
92,11,10,1,1,1/8/10/92/,\N,"ir.actions.act_window,144","{""en_US"": ""Aliases""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
291,6,284,1,1,282/284/291/,\N,\N,"{""en_US"": ""Bank Accounts""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
338,4,336,1,1,331/336/338/,\N,\N,"{""en_US"": ""Products""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
339,50,338,1,1,331/336/338/339/,\N,"ir.actions.act_window,512","{""en_US"": ""Barcode Nomenclatures""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
340,2,338,1,1,331/336/338/340/,\N,"ir.actions.act_window,183","{""en_US"": ""Categories""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
341,4,338,1,1,331/336/338/341/,\N,"ir.actions.act_window,182","{""en_US"": ""Attributes""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
342,5,338,1,1,331/336/338/342/,\N,"ir.actions.act_window,91","{""en_US"": ""Units & Packagings""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
343,4,331,1,1,331/343/,\N,\N,"{""en_US"": ""Products""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
303,2,301,1,1,294/301/303/,\N,"ir.actions.act_window,487","{""en_US"": ""Pipeline""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:23:15.57192
143,200,138,1,1,323/138/143/,\N,"ir.actions.act_window,303","{""en_US"": ""Vendors""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
344,99,331,1,1,331/344/,\N,\N,"{""en_US"": ""Reporting""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
345,8,337,1,1,331/336/337/345/,\N,"ir.actions.act_window,545","{""en_US"": ""Putaway Rules""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
192,10,162,1,1,323/160/162/192/,\N,"ir.actions.act_window,316","{""en_US"": ""Account Tags""}",t,2026-03-18 05:04:19.213591,2026-03-29 06:24:40.849619
294,25,\N,1,1,294/,"crm,static/description/icon.png",\N,"{""en_US"": ""CRM""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
193,10,162,1,1,323/160/162/193/,\N,"ir.actions.act_window,317","{""en_US"": ""Account Groups""}",t,2026-03-18 05:04:19.213591,2026-03-29 06:24:40.849619
175,30,172,1,1,323/160/172/175/,\N,"ir.actions.act_window,183","{""en_US"": ""Product Categories""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
106,22,99,1,1,1/8/99/106/,\N,"ir.actions.act_window,152","{""en_US"": ""Email Blacklist""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
109,52,99,1,1,1/8/99/109/,\N,"ir.actions.act_window,120","{""en_US"": ""RTC sessions""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
110,53,99,1,1,1/8/99/110/,\N,"ir.actions.act_window,118","{""en_US"": ""ICE Servers""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
111,54,99,1,1,1/8/99/111/,\N,"ir.actions.act_window,147","{""en_US"": ""Message Reactions""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
112,55,99,1,1,1/8/99/112/,\N,"ir.actions.act_window,121","{""en_US"": ""Link Previews""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
113,56,99,1,1,1/8/99/113/,\N,"ir.actions.act_window,122","{""en_US"": ""GIF favorite""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
114,2,8,1,1,1/8/114/,\N,\N,"{""en_US"": ""Activities""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
115,10,114,1,1,1/8/114/115/,\N,"ir.actions.act_window,129","{""en_US"": ""Activity Overview""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
176,30,160,1,1,323/160/176/,\N,\N,"{""en_US"": ""Online Payments""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
116,20,114,1,1,1/8/114/116/,\N,"ir.actions.act_window,128","{""en_US"": ""Activity Types""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
480,20,478,1,1,228/246/478/480/,\N,"ir.actions.act_window,767","{""en_US"": ""Shopee Items""}",t,2026-03-18 12:25:37.400056,2026-03-29 06:24:06.099966
295,1,294,1,1,294/295/,\N,\N,"{""en_US"": ""Sales""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
177,40,160,1,1,323/160/177/,\N,\N,"{""en_US"": ""Analytic Accounting""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
296,1,295,1,1,294/295/296/,\N,"ir.actions.server,454","{""en_US"": ""My Pipeline""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
178,10,177,1,1,323/160/177/178/,\N,"ir.actions.act_window,159","{""en_US"": ""Analytic Distribution Models""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
346,101,343,1,1,331/343/346/,\N,"ir.actions.act_window,548","{""en_US"": ""Lots / Serial Numbers""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
347,99,334,1,1,331/332/334/347/,\N,"ir.actions.act_window,550","{""en_US"": ""Scrap""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
348,10,334,1,1,331/332/334/348/,\N,"ir.actions.server,551","{""en_US"": ""Physical Inventory""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
349,150,344,1,1,331/344/349/,\N,"ir.actions.server,552","{""en_US"": ""Locations""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
350,1,337,1,1,331/336/337/350/,\N,"ir.actions.act_window,557","{""en_US"": ""Warehouses""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
179,20,177,1,1,323/160/177/179/,\N,"ir.actions.act_window,157","{""en_US"": ""Analytic Accounts""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
351,200,344,1,1,331/344/351/,\N,"ir.actions.act_window,559","{""en_US"": ""Moves History""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
180,30,177,1,1,323/160/177/180/,\N,"ir.actions.act_window,158","{""en_US"": ""Analytic Plans""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
352,230,344,1,1,331/344/352/,\N,"ir.actions.act_window,560","{""en_US"": ""Moves Analysis""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
297,2,295,1,1,294/295/297/,\N,"ir.actions.act_window,469","{""en_US"": ""My Activities""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
353,20,333,1,1,331/332/333/353/,\N,"ir.actions.server,572","{""en_US"": ""Receipts""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
198,20,176,1,1,323/160/176/198/,\N,"ir.actions.act_window,230","{""en_US"": ""Payment Tokens""}",t,2026-03-18 05:04:23.216988,2026-03-29 06:23:13.400823
199,25,176,1,1,323/160/176/199/,\N,"ir.actions.act_window,228","{""en_US"": ""Payment Transactions""}",t,2026-03-18 05:04:23.216988,2026-03-29 06:23:13.400823
354,21,333,1,1,331/332/333/354/,\N,"ir.actions.server,573","{""en_US"": ""Deliveries""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
161,0,160,1,1,323/160/161/,\N,"ir.actions.act_window,299","{""en_US"": ""Settings""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:24:54.73921
324,10,144,1,1,323/144/324/,\N,\N,"{""en_US"": ""Assets & Liabilities""}",t,2026-03-18 05:29:57.475534,2026-03-29 06:24:54.73921
355,22,333,1,1,331/332/333/355/,\N,"ir.actions.server,574","{""en_US"": ""Internal""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
356,2,337,1,1,331/336/337/356/,\N,"ir.actions.act_window,586","{""en_US"": ""Operations Types""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
357,0,331,1,1,331/357/,\N,"ir.actions.act_window,587","{""en_US"": ""Overview""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
298,4,295,1,1,294/295/298/,\N,"ir.actions.act_window,200","{""en_US"": ""Teams""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
299,5,295,1,1,294/295/299/,\N,"ir.actions.act_window,55","{""en_US"": ""Customers""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
300,5,294,1,1,294/300/,\N,"ir.actions.act_window,468","{""en_US"": ""Leads""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
301,20,294,1,1,294/301/,\N,\N,"{""en_US"": ""Reporting""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
302,1,301,1,1,294/301/302/,\N,"ir.actions.server,455","{""en_US"": ""Forecast""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
304,3,301,1,1,294/301/304/,\N,"ir.actions.act_window,480","{""en_US"": ""Leads""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
305,4,301,1,1,294/301/305/,\N,"ir.actions.act_window,477","{""en_US"": ""Activities""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
306,25,294,1,1,294/306/,\N,"ir.actions.server,454","{""en_US"": ""Configuration""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
307,0,306,1,1,294/306/307/,\N,"ir.actions.act_window,476","{""en_US"": ""Settings""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
358,1,343,1,1,331/343/358/,\N,"ir.actions.act_window,593","{""en_US"": ""Products""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
223,50,149,1,1,323/149/223/,\N,\N,"{""en_US"": ""Regularization Entries""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
187,5,8,1,1,1/8/187/,\N,\N,"{""en_US"": ""Spreadsheet""}",t,2026-03-18 05:04:18.547626,2026-03-29 06:24:40.105492
188,10,187,1,1,1/8/187/188/,\N,"ir.actions.act_window,313","{""en_US"": ""Revisions""}",t,2026-03-18 05:04:18.547626,2026-03-29 06:24:40.105492
189,5,8,1,1,1/8/189/,\N,\N,"{""en_US"": ""Spreadsheet""}",t,2026-03-18 05:04:18.97402,2026-03-29 06:24:40.646618
190,10,189,1,1,1/8/189/190/,\N,"ir.actions.act_window,314","{""en_US"": ""Revisions""}",t,2026-03-18 05:04:18.97402,2026-03-29 06:24:40.646618
191,65,148,1,1,323/144/148/191/,\N,"ir.actions.act_window,321","{""en_US"": ""Reconcile""}",t,2026-03-18 05:04:19.213591,2026-03-29 06:24:40.849619
195,70,148,1,1,323/144/148/195/,\N,"ir.actions.act_window,328","{""en_US"": ""Lock Dates…""}",t,2026-03-18 05:04:19.213591,2026-03-29 06:24:40.849619
201,67,148,1,1,323/144/148/201/,\N,"ir.actions.server,365","{""en_US"": ""Tax Returns""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
361,3,337,1,1,331/336/337/361/,\N,"ir.actions.act_window,597","{""en_US"": ""Locations""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
362,4,337,1,1,331/336/337/362/,\N,"ir.actions.act_window,599","{""en_US"": ""Routes""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
363,5,335,1,1,331/332/335/363/,\N,"ir.actions.server,602","{""en_US"": ""Replenishment""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
224,10,223,1,1,323/149/223/224/,\N,"ir.actions.client,347","{""en_US"": ""Unrealized Currencies""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
364,6,337,1,1,331/336/337/364/,\N,"ir.actions.act_window,603","{""en_US"": ""Storage Categories""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
365,0,336,1,1,331/336/365/,\N,"ir.actions.act_window,605","{""en_US"": ""Settings""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
225,10,223,1,1,323/149/223/225/,\N,"ir.actions.client,356","{""en_US"": ""Deferred Revenues""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
366,5,337,1,1,331/336/337/366/,\N,"ir.actions.act_window,606","{""en_US"": ""Rules""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
367,135,332,1,1,331/332/367/,\N,"ir.actions.server,513","{""en_US"": ""Procurement: run scheduler""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
308,1,306,1,1,294/306/308/,\N,\N,"{""en_US"": ""Opportunities""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
265,10,162,1,1,323/160/162/265/,\N,"ir.actions.act_window,415","{""en_US"": ""Fiscal Categories""}",t,2026-03-18 05:04:37.425322,2026-03-29 06:24:53.577555
160,35,323,1,1,323/160/,\N,\N,"{""en_US"": ""Configuration""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:24:54.73921
328,20,222,1,1,323/149/222/328/,\N,"ir.actions.client,501","{""en_US"": ""Depreciation Schedule""}",t,2026-03-18 05:30:08.496909,2026-03-29 06:24:57.051832
117,30,114,1,1,1/8/114/117/,\N,"ir.actions.act_window,132","{""en_US"": ""Activity Plans""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
118,10,83,1,1,83/118/,\N,\N,"{""en_US"": ""Integrations""}",f,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
119,10,83,1,1,83/119/,\N,\N,"{""en_US"": ""Technical""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
120,15,119,1,1,83/119/120/,\N,"ir.actions.act_window,153","{""en_US"": ""Call History""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
279,30,8,1,1,1/8/279/,\N,\N,"{""en_US"": ""Calendar""}",t,2026-03-18 05:05:32.057443,2026-03-29 06:22:31.880088
280,10,279,1,1,1/8/279/280/,\N,"ir.actions.act_window,447","{""en_US"": ""Meeting Types""}",t,2026-03-18 05:05:32.057443,2026-03-29 06:22:31.880088
281,10,279,1,1,1/8/279/281/,\N,"ir.actions.act_window,448","{""en_US"": ""Calendar Alarm""}",t,2026-03-18 05:05:32.057443,2026-03-29 06:22:31.880088
183,37,\N,1,1,183/,"spreadsheet_dashboard,static/description/icon.png","ir.actions.client,311","{""en_US"": ""Dashboards""}",t,2026-03-18 05:04:17.892116,2026-03-29 06:23:02.264041
184,1,183,1,1,183/184/,\N,"ir.actions.client,311","{""en_US"": ""Dashboards""}",t,2026-03-18 05:04:17.892116,2026-03-29 06:23:02.264041
185,150,183,1,1,183/185/,\N,\N,"{""en_US"": ""Configuration""}",t,2026-03-18 05:04:17.892116,2026-03-29 06:23:02.264041
186,10,185,1,1,183/185/186/,\N,"ir.actions.act_window,312","{""en_US"": ""Dashboards""}",t,2026-03-18 05:04:17.892116,2026-03-29 06:23:02.264041
368,50,336,1,1,331/336/368/,\N,\N,"{""en_US"": ""Delivery""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
309,5,306,1,1,294/306/309/,\N,"ir.actions.act_window,201","{""en_US"": ""Sales Teams""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
286,4,284,1,1,282/284/286/,\N,"ir.actions.act_window,59","{""en_US"": ""Industries""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
289,3,287,1,1,282/284/287/289/,\N,"ir.actions.act_window,63","{""en_US"": ""Country Group""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
310,6,306,1,1,294/306/310/,\N,"ir.actions.act_window,202","{""en_US"": ""Teams Members""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
