id,create_uid,create_date,write_date,write_uid,website,summary,name,author,icon,state,latest_version,shortdesc,category_id,description,application,demo,web,license,sequence,auto_install,to_buy,maintainer,published_version,url,contributors,menus_by_module,reports_by_module,views_by_module,module_type,imported
1392,\N,\N,2026-03-18 04:58:50.421471,1,https://www.odoo.com/app/appointments,"{""en_US"": """"}",website_appointment,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Website Appointments""}",15,"{""en_US"": ""\\nAllow clients to Schedule Appointments through your Website\\n-------------------------------------------------------------\\n\\n""}",f,f,f,OEEL-1,215,t,f,\N,\N,\N,\N,,,,official,\N
1393,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""Up-front payment on bookings on website""}",website_appointment_account_payment,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Pay to Book on Website""}",15,"{""en_US"": ""Add a payment step at the end of appointment and resource bookings, on website""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
1394,\N,\N,2026-03-18 04:58:50.421471,1,https://www.odoo.com/app/appointments,"{""en_US"": ""Enrich lead created automatically through an appointment with gathered website visitor information""}",website_appointment_crm,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Website Appointment Lead Enrichment""}",15,"{""en_US"": ""\\nEnrich lead created automatically through an appointment with gathered website visitor information such as language,\\ncountry and detailed information like pages browsed by the lead (through a link to website visitor).\\n""}",f,f,f,OEEL-1,2160,t,f,\N,\N,\N,\N,,,,official,\N
1395,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""eCommerce on appointments""}",website_appointment_sale,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Pay to Book with eCommerce""}",15,"{""en_US"": ""Enable a payment step to your bookings, using the e-commerce features of the website.""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
1417,\N,\N,2026-03-18 04:58:50.421471,1,https://www.odoo.com/app/events,"{""en_US"": ""Bridge module to push notifications to event attendees""}",website_event_social,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Schedule push notifications on attendees""}",46,"{""en_US"": """"}",f,f,f,OEEL-1,1020,t,f,\N,\N,\N,\N,,,,official,\N
1435,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""Manage your online hiring process""}",website_hr_recruitment,Odoo S.A.,/website_hr_recruitment/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Online Jobs""}",35,"{""en_US"": ""This module allows to publish your available job positions on your website and keep track of application submissions easily.""}",t,f,f,LGPL-3,310,t,f,\N,\N,\N,\N,,,,official,\N
1428,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""Bridge module for helpdesk modules using the website.""}",website_helpdesk,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Website Helpdesk""}",36,"{""en_US"": ""Bridge module for helpdesk modules using the website.""}",f,f,f,OEEL-1,57,t,f,\N,\N,\N,\N,,,,official,\N
1430,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""Helpdesk integration with knowledge""}",website_helpdesk_knowledge,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Helpdesk Knowledge""}",35,"{""en_US"": ""\\nHelpdesk integration with knowledge\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
1483,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": """"}",whatsapp_event,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""WhatsApp-Website-Events""}",46,"{""en_US"": ""This module integrates website event with WhatsApp""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
1484,\N,\N,2026-03-18 04:58:50.421471,1, ,"{""en_US"": ""Let your employees share job positions and refer their friends by WhatsApp""}",whatsapp_hr_referral,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""WhatsApp - Employee Referral""}",61,"{""en_US"": ""Let your employees share job positions and refer their friends by WhatsApp""}",f,f,f,OEEL-1,236,t,f,\N,\N,\N,\N,,,,official,\N
1485,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": """"}",whatsapp_payment,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Whatsapp-Payment""}",156,"{""en_US"": ""This module Integrates Payment with WhatsApp""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
1486,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": """"}",whatsapp_pos,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""WhatsApp-POS""}",156,"{""en_US"": ""This module integrates POS with WhatsApp""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
1487,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": """"}",whatsapp_sale,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""WhatsApp-Sale""}",156,"{""en_US"": ""This module integrates sale with WhatsApp""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
1488,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""This module enables users to send signature requests via WhatsApp in Odoo Sign""}",whatsapp_sign,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""WhatsApp-Sign""}",156,"{""en_US"": ""This module allows users to send signature requests via WhatsApp using Odoo Sign""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
1490,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""This module integrates website sale with WhatsApp""}",whatsapp_website_sale,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""WhatsApp-eCommerce""}",156,"{""en_US"": ""This module integrates website sale with WhatsApp""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
1491,\N,\N,2026-03-18 04:58:50.421471,1,https://store.webkul.com/odoo-redis-session-store.html,"{""en_US"": ""This module allows you to store the session in Redis in spite of in Filesystem in werkzeug.""}",wk_redis_session,Webkul Software Pvt. Ltd.,/wk_redis_session/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Redis Session Store""}",21,"{""en_US"": ""Allows you to store the session in redis inspite of werkzeug filestorage,Redis,Session""}",t,f,f,Other proprietary,100,f,f,\N,\N,\N,\N,,,,official,\N
1456,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": """"}",website_sale_external_tax,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""External calculation for Ecommerce""}",3,"{""en_US"": """"}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
53,\N,\N,2026-03-29 06:23:14.415531,1,,"{""en_US"": """"}",account_qr_code_emv,Odoo SA,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""account_qr_code_emv""}",9,"{""en_US"": ""\\nBridge module addings support for EMV Merchant-Presented QR-code generation for Payment System.\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,,\N,,,* INHERIT res.partner.bank.form.inherit (form),official,\N
30,\N,\N,2026-03-18 04:59:13.250145,1,www.scgl.co.th,"{""en_US"": ""Account ( Invoice & Bill ) - Discount Wizard Catalog""}",account_discount_catalog,"MPP, SCGLegacy(Thailand) Co.,Ltd",/account_discount_catalog/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Account ( Invoice & Bill ) - Discount Wizard Catalog""}",2,"{""en_US"": ""\\nAccount ( Invoice & Bill ) - Discount Wizard Catalog\\n""}",f,f,f,OPL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
54,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",account_qr_code_sepa,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Account SEPA QR Code""}",9,"{""en_US"": ""\\nThis module adds support for SEPA Credit Transfer QR-code generation.\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
223,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Manage event booths sale""}",event_booth_sale,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Events Booths Sales""}",46,"{""en_US"": ""\\nSell your event booths and track payments on sale orders.\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
58,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Import Accounting Data from SAF-T files""}",account_saft_import,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""SAF-T Import""}",8,"{""en_US"": ""\\nModule for the import of SAF-T files, useful for importing accounting history.\\n\\nSAF-T files are the standard accounting reports that businesses in some countries have to submit to the tax authorities.\\nThis module allows the import of accounts, journals, partners, taxes and moves from these files.\\n""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
278,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Attendance Holidays""}",hr_holidays_attendance,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""HR Attendance Holidays""}",18,"{""en_US"": ""\\nConvert employee's extra hours to leave allocations.\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
177,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": "" Let's choose a Point Relais® as shipping address ""}",delivery_mondialrelay,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""delivery_mondialrelay""}",40,"{""en_US"": ""\\nThis module allow your customer to choose a Point Relais® and use it as shipping address.\\nThis module doesn't implement the WebService. It is only the integration of the widget.\\n\\nDelivery price pre-configured is an example, you need to adapt the pricing's rules.\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
112,\N,\N,2026-03-29 06:22:31.392292,1,,"{""en_US"": """"}",auth_totp_mail,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""2FA Invite mail""}",21,"{""en_US"": ""\\n2FA Invite mail\\n===============\\nAllow the users to invite another user to use Two-Factor authentication\\nby sending an email to the target user. This email redirects them to:\\n- the users security settings if the user is internal.\\n- the portal security settings page if the user is not internal.\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,,\N,,,* INHERIT account_security_alert (qweb)\n* INHERIT auth_totp_mail_form (qweb)\n* INHERIT res.config.settings.view.form.inherit.auth_totp_mail_enforce (form)\n* INHERIT res.users.view.form.auth.totp.mail (form)\n* INHERIT res.users.view.form.inherit.auth.totp.mail (form),official,\N
118,\N,\N,2026-03-29 06:22:40.526686,1,,"{""en_US"": ""Add extra fields on addresses""}",base_address_extended,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.1,"{""en_US"": ""Extended Addresses""}",24,"{""en_US"": ""\\nExtended Addresses Management\\n=============================\\n\\nThis module provides the ability to choose a city from a list (in specific countries).\\n\\nIt is primarily used for EDIs that might need a special city code.\\n""}",f,f,f,LGPL-3,19,f,f,\N,\N,,\N,Contacts/Configuration/Localization/Cities,,* INHERIT partner.form.address.extended.city_id (form)\n* INHERIT res.country form (form)\npartner.form.address.extended (form)\nres.city search (search)\nres.city.list (list),official,\N
98,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Create and validate approvals requests""}",approvals,Odoo S.A.,/approvals/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Approvals""}",19,"{""en_US"": ""\\nThis module manages approvals workflow\\n======================================\\n\\nThis module manages approval requests like business trips,\\nout of office, overtime, borrow items, general approvals,\\nprocurements, contract approval, etc.\\n\\nAccording to the approval type configuration, a request\\ncreates next activities for the related approvers.\\n""}",t,f,f,OEEL-1,190,f,f,\N,\N,\N,\N,,,,official,\N
99,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",approvals_purchase,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Approvals - Purchase""}",19,"{""en_US"": ""\\nThis module adds to the approvals workflow the possibility to generate\\nRFQ from an approval purchase request.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
100,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",approvals_purchase_stock,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Approvals - Purchase - Stock""}",19,"{""en_US"": ""Technical module to link Approvals, Purchase and Inventory together. ""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
119,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",base_automation,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Automation Rules""}",24,"{""en_US"": ""\\nThis module allows to implement automation rules for any object.\\n================================================================\\n\\nUse automation rules to automatically trigger actions for various screens.\\n\\n**Example:** A lead created by a specific user may be automatically set to a specific\\nSales Team, or an opportunity which still has status pending after 14 days might\\ntrigger an automatic reminder email.\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
120,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",base_automation_hr,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Automation Rules based on Employee Contracts""}",18,"{""en_US"": ""\\nBridge to add contract calendar on automation rules\\n===================================================\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
121,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",base_geolocalize,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Partners Geolocation""}",24,"{""en_US"": ""\\nPartners Geolocation\\n========================\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
150,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Convert Tickets from/to Leads""}",crm_helpdesk,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Helpdesk - CRM""}",36,"{""en_US"": ""\\nConvert business inquiries that have ended up in the Helpdesk pipeline by mistake,\\nor generate a ticket from a business inquiry\\n""}",f,f,f,OEEL-1,19,t,f,\N,\N,\N,\N,,,,official,\N
226,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Add views and tweaks on event""}",event_enterprise,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Events Organization Add-on""}",46,"{""en_US"": ""This module helps for analyzing event registrations.\\nFor that purposes it adds\\n\\n  * a cohort analysis on attendees;\\n  * a gantt view on events;\\n\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
244,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Project, Tasks, Account""}",helpdesk_account,Odoo S.A.,/helpdesk_account/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Helpdesk Account""}",36,"{""en_US"": ""\\nCreate Credit Notes from Helpdesk tickets\\n""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
245,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Allow generating fsm tasks from ticket""}",helpdesk_fsm,Odoo S.A.,/helpdesk_fsm/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Helpdesk FSM""}",36,"{""en_US"": ""\\nConvert helpdesk tickets to field service tasks.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
133,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Build your own dashboards""}",board,Odoo S.A.,/board/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Dashboards""}",6,"{""en_US"": ""\\nLets the user create a custom dashboard.\\n========================================\\n\\nAllows users to create custom dashboard.\\n""}",f,f,f,LGPL-3,225,f,f,\N,\N,\N,\N,,,,official,\N
155,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",crm_sale_subscription,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""CRM Sale Subscription""}",31,"{""en_US"": ""\\nBridge module between CRM and Sale subscription.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
167,\N,\N,2026-03-18 04:59:13.250145,1,https://hari1119.github.io/,"{""en_US"": ""DeepSeek Intergration with Odoo""}",deepseek_r1,Hari,/deepseek_r1/static/description/icon.png,uninstalled,\N,"{""en_US"": ""DeepSeek R1""}",8,"{""en_US"": ""\\nIntegrating DeepSeek with Odoo can enhance your ERP system with advanced AI capabilities.\\n""}",f,f,f,GPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
169,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",delivery_bpost,Odoo S.A.,/delivery_bpost/static/description/icon.png,uninstalled,\N,"{""en_US"": ""bpost Shipping""}",40,"{""en_US"": ""\\nSend your shippings through bpost and track them online\\n=======================================================\\n\\nCompanies located in Belgium can take advantage of shipping with the\\nlocal Post company.\\n\\nSee: https://www.bpost.be/portal/goHome\\n""}",t,f,f,OEEL-1,330,f,f,\N,\N,\N,\N,,,,official,\N
173,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",delivery_envia,Odoo S.A.,/delivery_envia/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Envia Shipping""}",40,"{""en_US"": ""\\nSend your shippings through Envia and track them online\\n=======================================================\\n\\nEnvia is a provider of integrated shipping and tracking solutions for growing e-commerce businesses.\\nSeamlessly integrating with a large range of couriers and platforms,\\nyou can streamline every step of your fulfilment process,\\nreduce handling time and improve customer experience.\\n""}",t,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
279,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Gantt view for Time Off Dashboard""}",hr_holidays_gantt,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Time off Gantt""}",18,"{""en_US"": ""\\nGantt view for Time Off Dashboard\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
180,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",delivery_starshipit,Odoo S.A.,/delivery_starshipit/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Starshipit Shipping""}",40,"{""en_US"": ""\\nSend your shippings through Starshipit and track them online\\n=======================================================\\n\\nStarshipit is the leading provider of integrated shipping and tracking solutions for growing e-commerce businesses.\\nSeamlessly integrating with a large range of couriers and platforms,\\nyou can streamline every step of your fulfilment process,\\nreduce handling time and improve customer experience.\\n""}",t,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
189,\N,\N,2026-03-18 04:59:13.250145,1,https://www.odoo.com/app/documents,"{""en_US"": ""Collect, organize and share documents.""}",documents,Odoo S.A.,/documents/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Documents""}",42,"{""en_US"": ""\\nApp to upload and manage your documents.\\n""}",t,f,f,OEEL-1,80,f,f,\N,\N,\N,\N,,,,official,\N
191,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Documents from Peppol""}",documents_account_peppol,Odoo SA,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Documents - Import from Peppol""}",42,"{""en_US"": ""\\nBridge module between the Documents and Peppol apps.\\nIt allows importing of received Peppol documents\\nwithin the Documents app.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
194,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Avoid auto-enabling the documents feature on fsm projects""}",documents_fsm,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Documents - FSM""}",42,"{""en_US"": ""\\nAvoid auto-enabling the documents feature on fsm projects.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
196,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Store expense documents in the Document app""}",documents_hr_expense,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Documents - Expense""}",42,"{""en_US"": ""\\nExpense documents will be automatically integrated to the Document app.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
211,\N,\N,2026-03-18 04:59:13.250145,1,https://scgl.co.th/,"{""en_US"": ""Equipment Sequence""}",equipment_sequence,"SCGLEGACY(THAILAND) CO.,LTD(HEAD OFFICE)",/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Equipment Sequence""}",44,"{""en_US"": ""\\nManagement and create sequence for equipment\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
222,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Manage event booths""}",event_booth,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Events Booths""}",46,"{""en_US"": ""\\nCreate booths for your favorite event.\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
246,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Worksheet template when planning an intervention""}",helpdesk_fsm_report,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Helpdesk FSM Reports""}",36,"{""en_US"": ""\\nDisplay the worksheet template when planning an Intervention from a ticket\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
247,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Project, Helpdesk, FSM, Timesheet and Sale Orders""}",helpdesk_fsm_sale,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Helpdesk FSM - Sale""}",36,"{""en_US"": ""\\nBridge between Helpdesk and Industry FSM Sale\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
250,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Project, Tasks, Repair""}",helpdesk_repair,Odoo S.A.,/helpdesk_repair/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Helpdesk Repair""}",36,"{""en_US"": ""\\nRepair Products from helpdesk tickets\\n""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
251,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Project, Tasks, After Sales""}",helpdesk_sale,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Helpdesk After Sales""}",36,"{""en_US"": ""\\nManage the after sale of the products from helpdesk tickets.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
252,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Project, Tasks, Sale Loyalty""}",helpdesk_sale_loyalty,Odoo S.A.,/helpdesk_sale_loyalty/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Helpdesk Sale Loyalty""}",36,"{""en_US"": ""\\nGenerate Coupons from Helpdesks tickets\\n""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
253,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Project, Helpdesk, Timesheet and Sale Orders""}",helpdesk_sale_timesheet,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Sell Helpdesk Timesheet""}",36,"{""en_US"": ""\\nBill timesheets logged on helpdesk tickets.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
255,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Project, Tasks, Stock""}",helpdesk_stock,Odoo S.A.,/helpdesk_stock/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Helpdesk Stock""}",36,"{""en_US"": ""\\nManage Product returns from helpdesk tickets\\n""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
263,\N,\N,2026-03-18 04:59:13.250145,1,https://www.odoo.com/app/employees,"{""en_US"": ""Track employee attendance""}",hr_attendance,Odoo S.A.,/hr_attendance/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Attendances""}",54,"{""en_US"": ""\\nThis module aims to manage employee's attendances.\\n==================================================\\n\\nKeeps account of the attendances of the employees on the basis of the\\nactions(Check in/Check out) performed by them.\\n""}",t,f,f,LGPL-3,240,f,f,\N,\N,\N,\N,,,,official,\N
264,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Gantt view for Attendance""}",hr_attendance_gantt,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Attendance Gantt""}",54,"{""en_US"": ""\\nGantt view for Attendance\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
289,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",hr_payroll_account,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Payroll Accounting""}",43,"{""en_US"": ""\\nGeneric Payroll system Integrated with Accounting.\\n==================================================\\n\\n    * Expense Encoding\\n    * Payment Encoding\\n    * Company Contribution Management\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
292,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Submit, validate and reinvoice employee expenses""}",hr_payroll_expense,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Expenses in Payslips""}",43,"{""en_US"": ""\\nReimbursement of expenses in Payslips\\n=====================================\\n\\nThis application allows you to reimburse expenses in payslips.\\n""}",f,f,f,OEEL-1,95,t,f,\N,\N,\N,\N,,,,official,\N
296,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Autofill employee commission""}",hr_payroll_sale_commission,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Commission in Payslips""}",43,"{""en_US"": ""\\nPayment of employee commission\\n=====================================\\n\\nThis application allows you to pay commission in payslips.\\n""}",f,f,f,OEEL-1,95,t,f,\N,\N,\N,\N,,,,official,\N
297,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",hr_presence,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Employee Presence Control""}",18,"{""en_US"": ""\\nControl Employees Presence\\n==========================\\n\\nBased on:\\n    * The IP Address\\n    * The User's Session\\n    * The Sent Emails\\n\\nAllows to contact directly the employee in case of unjustified absence.\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
576,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_hk_hr_payroll,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Hong Kong - Payroll""}",43,"{""en_US"": ""\\nHong Kong Payroll Rules.\\n========================\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
315,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Add completed courses to resume of your employees""}",hr_skills_slides,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Skills e-learning""}",52,"{""en_US"": ""\\nE-learning and Skills for HR\\n============================\\n\\nThis module add completed courses to resume for employees.\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
316,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Add certification to resume of your employees""}",hr_skills_survey,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Skills Certification""}",52,"{""en_US"": ""\\nCertification and Skills for HR\\n===============================\\n\\nThis module adds certification to resume for employees.\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
