evidence,module,path,class,model,table,decorator_count,business_method_count,sample_methods
02 OTHER.zip,website_forum,02 OTHER/website_forum/models/forum_forum.py,ForumForum,forum.forum,forum_forum,9,11,_compute_has_pending_post|_compute_can_moderate|_compute_tag_ids_usage|_compute_last_post_id|_compute_forum_statistics|_compute_count_posts_waiting_validation|_compute_count_flagged_posts|_compute_website_url|create|unlink|write
02 OTHER.zip,website_forum,02 OTHER/website_forum/models/forum_post.py,ForumPost,forum.post,forum_post,16,16,_check_parent_id|_compute_plain_content|_compute_website_url|_compute_relevancy|_compute_user_vote|_compute_vote_count|_compute_user_favourite|_compute_favorite_count|_compute_self_reply|_compute_child_count|_compute_uid_has_answered|_compute_has_validated_answer
02 OTHER.zip,website_forum,02 OTHER/website_forum/models/website.py,Website,website,website,1,1,create
02 OTHER.zip,website_forum,02 OTHER/website_forum/models/forum_tag.py,ForumTag,forum.tag,forum_tag,4,3,_compute_posts_count|_compute_website_url|create
02 OTHER.zip,website_forum,02 OTHER/website_forum/controllers/website_forum.py,WebsiteForum,,,39,0,
02 OTHER.zip,web_map,02 OTHER/web_map/models/models.py,Base,base,base,1,0,
02 OTHER.zip,web_map,02 OTHER/web_map/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,1,1,_onchange_map_box_token
02 OTHER.zip,web_map,02 OTHER/web_map/models/res_partner.py,ResPartner,res.partner,res_partner,5,2,write|_compute_complete_address
02 OTHER.zip,pos_repair,02 OTHER/pos_repair/models/sale_order_line.py,SaleOrderLine,sale.order.line,sale_order_line,2,1,_compute_is_repair_line
02 OTHER.zip,test_themes,02 OTHER/test_themes/models/website.py,Website,website,website,1,1,unlink
02 OTHER.zip,maintenance_worksheet,02 OTHER/maintenance_worksheet/models/maintenance_request.py,MaintenanceRequest,maintenance.request,maintenance_request,1,2,_compute_worksheet_count|action_maintenance_worksheet
02 OTHER.zip,maintenance_worksheet,02 OTHER/maintenance_worksheet/models/worksheet_template.py,WorksheetTemplate,worksheet.template,worksheet_template,5,0,
02 OTHER.zip,maintenance_worksheet,02 OTHER/maintenance_worksheet/report/maintenance_custom_report.py,ReportMaintenance_WorksheetMaintenance_Worksheet,report.maintenance_worksheet.maintenance_worksheet,report_maintenance_worksheet_maintenance_worksheet,1,0,
02 OTHER.zip,pos_pine_labs,02 OTHER/pos_pine_labs/models/pos_payment_method.py,PosPaymentMethod,pos.payment.method,pos_payment_method,1,1,_check_pine_labs_terminal
02 OTHER.zip,l10n_pk,02 OTHER/l10n_pk/demo/account_demo.py,AccountChartTemplate,account.chart.template,account_chart_template,1,0,
02 OTHER.zip,l10n_de_intrastat,02 OTHER/l10n_de_intrastat/models/account_intrastat_report.py,AccountIntrastatGoodsReportHandler,account.intrastat.goods.report.handler,account_intrastat_goods_report_handler,1,0,
02 OTHER.zip,l10n_es_edi_verifactu_pos,02 OTHER/l10n_es_edi_verifactu_pos/models/pos_config.py,PosConfig,pos.config,pos_config,1,0,
02 OTHER.zip,l10n_es_edi_verifactu_pos,02 OTHER/l10n_es_edi_verifactu_pos/models/res_company.py,ResCompany,res.company,res_company,1,0,
02 OTHER.zip,l10n_es_edi_verifactu_pos,02 OTHER/l10n_es_edi_verifactu_pos/models/pos_order.py,PosOrder,pos.order,pos_order,3,4,_compute_l10n_es_edi_verifactu_warning|_compute_l10n_es_edi_verifactu_state|_compute_l10n_es_edi_verifactu_qr_code|action_pos_order_paid
02 OTHER.zip,pos_event_sale,02 OTHER/pos_event_sale/models/event_registration.py,EventRegistration,event.registration,event_registration,1,1,_compute_registration_status
02 OTHER.zip,ai,02 OTHER/ai/models/discuss_channel.py,DiscussChannel,discuss.channel,discuss_channel,1,0,
02 OTHER.zip,ai,02 OTHER/ai/models/ai_agent.py,AIAgent,ai.agent,ai_agent,8,6,create|write|action_refresh_sources|action_ask_ai|_compute_is_ask_ai_agent|_compute_sources_fully_processed
02 OTHER.zip,ai,02 OTHER/ai/models/mail_template.py,MailTemplateAI,mail.template,mail_template,0,1,_check_can_be_rendered
02 OTHER.zip,ai,02 OTHER/ai/models/ai_embedding.py,AIEmbedding,ai.embedding,ai_embedding,3,0,
02 OTHER.zip,ai,02 OTHER/ai/models/mail_render_mixin.py,MailRenderMixinAI,mail.render.mixin,mail_render_mixin,2,0,
02 OTHER.zip,ai,02 OTHER/ai/models/ai_agent_source.py,AIAgentSource,ai.agent.source,ai_agent_source,7,6,create|_compute_user_has_access|action_retry_failed_source|action_open_sources_dialog|action_access_source|action_reprocess_index
02 OTHER.zip,ai,02 OTHER/ai/models/ai_prompt_button.py,AIPromptButton,ai.prompt.button,ai_prompt_button,1,0,
02 OTHER.zip,ai,02 OTHER/ai/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,0,2,_compute_openai_key_enabled|_compute_google_key_enabled
02 OTHER.zip,ai,02 OTHER/ai/models/ir_actions_server.py,IrActionsServer,ir.actions.server,ir_actions_server,7,7,_compute_ai_tool_show_warning|_compute_use_in_ai|_compute_ai_tool_is_candidate|_compute_ai_tool_has_schema|_compute_allowed_states|_check_use_in_ai|_check_ai_tool_schema
02 OTHER.zip,ai,02 OTHER/ai/models/res_partner.py,ResPartner,res.partner,res_partner,0,1,_compute_im_status
02 OTHER.zip,test_inherit,02 OTHER/test_inherit/models/test_models.py,Test_Inherit_Property,test_inherit_property,test_inherit_property,0,1,_compute_bar
02 OTHER.zip,test_inherit,02 OTHER/test_inherit/models/test_models.py,Test_Inherit_Parent,test_inherit_parent,test_inherit_parent,1,1,_check_foo
02 OTHER.zip,test_inherit,02 OTHER/test_inherit/models/mother_base.py,TestInheritMother,test.inherit.mother,test_inherit_mother,1,1,_compute_surname
02 OTHER.zip,test_inherit,02 OTHER/test_inherit/models/mother_inherit_2.py,TestInheritMother,test.inherit.mother,test_inherit_mother,1,1,_compute_surname
02 OTHER.zip,mrp_mps,02 OTHER/mrp_mps/wizard/mrp_mps_forecast_details.py,MrpMpsForecastDetails,mrp.mps.forecast.details,mrp_mps_forecast_details,1,4,_compute_quantity_and_label|action_open_rfq_details|action_open_mo_details|action_open_incoming_moves_details
02 OTHER.zip,mrp_mps,02 OTHER/mrp_mps/wizard/mrp_mps_forecast_suggestion.py,MrpMpsForecastSuggestion,mrp.mps.forecast.suggestion,mrp_mps_forecast_suggestion,2,3,action_open_suggest_forecasted_form_view|_check_percent_factor_gte_0|_compute_suggestion_fields
02 OTHER.zip,mrp_mps,02 OTHER/mrp_mps/models/mrp_mps.py,MrpProductionSchedule,mrp.production.schedule,mrp_production_schedule,8,8,_compute_route_and_supplier|_compute_is_manufacture_route|action_open_actual_demand_details|action_open_actual_replenishment_details|action_replenish|action_cron_replenish|action_toggle_is_indirect|create
02 OTHER.zip,mrp_mps,02 OTHER/mrp_mps/models/purchase_order.py,PurchaseOrder,purchase.order,purchase_order,1,1,_compute_date_planned_mps
02 OTHER.zip,mrp_mps,02 OTHER/mrp_mps/models/product_template.py,ProductTemplate,product.template,product_template,0,2,_compute_schedule_count|action_open_mps_view
02 OTHER.zip,mrp_mps,02 OTHER/mrp_mps/models/product_product.py,ProductProduct,product.product,product_product,0,1,_compute_schedule_count
02 OTHER.zip,mrp_mps,02 OTHER/mrp_mps/models/res_company.py,ResCompany,res.company,res_company,1,1,write
02 OTHER.zip,mrp_mps,02 OTHER/mrp_mps/models/mrp_bom.py,MrpBom,mrp.bom,mrp_bom,0,1,action_open_mps_view
02 OTHER.zip,mrp_subcontracting_dropshipping,02 OTHER/mrp_subcontracting_dropshipping/models/stock_warehouse.py,StockWarehouse,stock.warehouse,stock_warehouse,1,2,create|write
02 OTHER.zip,mrp_subcontracting_dropshipping,02 OTHER/mrp_subcontracting_dropshipping/models/purchase.py,PurchaseOrder,purchase.order,purchase_order,3,2,_compute_default_location_dest_id_is_subcontracting_loc|_compute_dest_address_id
02 OTHER.zip,mrp_subcontracting_dropshipping,02 OTHER/mrp_subcontracting_dropshipping/models/res_company.py,ResCompany,res.company,res_company,3,0,
02 OTHER.zip,mrp_subcontracting_dropshipping,02 OTHER/mrp_subcontracting_dropshipping/models/stock_picking.py,StockPicking,stock.picking,stock_picking,0,1,_compute_is_dropship
02 OTHER.zip,l10n_sk_reports,02 OTHER/l10n_sk_reports/models/annual_statements_handler.py,SlovakianAnnualStatementsCustomHandler,l10n_sk.annual.statements.report.handler,l10n_sk_annual_statements_report_handler,0,1,_check_and_insert_company_info
02 OTHER.zip,l10n_sk_reports,02 OTHER/l10n_sk_reports/models/res_company.py,ResCompany,res.company,res_company,1,1,_check_l10n_sk_nace_code
02 OTHER.zip,l10n_us,02 OTHER/l10n_us/models/res_partner_bank.py,ResPartnerBank,res.partner.bank,res_partner_bank,2,2,_compute_show_aba_routing|_check_clearing_number_us
02 OTHER.zip,website_appointment_sale,02 OTHER/website_appointment_sale/models/sale_order.py,SaleOrder,sale.order,sale_order,1,6,_compute_meeting_count|action_view_calendar_events|_action_cancel|_action_confirm|_check_cart_is_ready_to_be_paid|unlink
02 OTHER.zip,website_appointment_sale,02 OTHER/website_appointment_sale/models/sale_order_line.py,SaleOrderLine,sale.order.line,sale_order_line,1,2,_compute_product_uom_readonly|unlink
02 OTHER.zip,website_appointment_sale,02 OTHER/website_appointment_sale/models/product_product.py,ProductProduct,product.product,product_product,0,1,_compute_is_booking_fee
02 OTHER.zip,website_appointment_sale,02 OTHER/website_appointment_sale/models/calendar_event.py,CalendarEvent,calendar.event,calendar_event,0,2,_compute_sale_order_count|action_view_sale_order
02 OTHER.zip,crm_iap_mine,02 OTHER/crm_iap_mine/models/crm_iap_lead_role.py,CrmIapLeadRole,crm.iap.lead.role,crm_iap_lead_role,0,1,_compute_display_name
02 OTHER.zip,crm_iap_mine,02 OTHER/crm_iap_mine/models/crm_iap_lead_mining_request.py,CrmIapLeadMiningRequest,crm.iap.lead.mining.request,crm_iap_lead_mining_request,12,15,_compute_tooltip|_compute_lead_count|_compute_team_id|_compute_available_state_ids|_onchange_available_state_ids|_onchange_lead_number|_onchange_contact_number|_onchange_country_ids|_onchange_company_size_min|_onchange_company_size_max|action_draft|action_submit
02 OTHER.zip,crm_iap_mine,02 OTHER/crm_iap_mine/models/crm_lead.py,CrmLead,crm.lead,crm_lead,0,1,action_generate_leads
02 OTHER.zip,crm_iap_mine,02 OTHER/crm_iap_mine/models/crm_iap_lead_helpers.py,CrmIapLeadHelpers,crm.iap.lead.helpers,crm_iap_lead_helpers,3,0,
02 OTHER.zip,crm_iap_mine,02 OTHER/crm_iap_mine/models/crm_iap_lead_seniority.py,CrmIapLeadSeniority,crm.iap.lead.seniority,crm_iap_lead_seniority,1,1,_compute_display_name
02 OTHER.zip,whatsapp_sign,02 OTHER/whatsapp_sign/wizard/sign_send_request.py,SignSendRequest,sign.send.request,sign_send_request,1,2,_compute_is_whatsapp_feature_enabled|_check_whatsapp_requirements
02 OTHER.zip,whatsapp_sign,02 OTHER/whatsapp_sign/models/sign_request_item.py,SignRequestItem,sign.request.item,sign_request_item,3,4,_check_partner_id|_compute_attachments_download_link|_compute_document_link|_check_whatsapp_template_exists
02 OTHER.zip,whatsapp_sign,02 OTHER/whatsapp_sign/models/sign_request.py,SignRequest,sign.request,sign_request,4,4,_check_send_channel|_compute_signers_name|_compute_refuser_partner|_compute_raw_optional_message
02 OTHER.zip,l10n_br_edi,02 OTHER/l10n_br_edi/wizard/l10n_br_edi_invoice_update.py,L10n_Br_EdiInvoiceUpdate,l10n_br_edi.invoice.update,l10n_br_edi_invoice_update,1,1,action_submit
02 OTHER.zip,l10n_br_edi,02 OTHER/l10n_br_edi/wizard/l10n_br_edi_cancel_range.py,L10n_Br_EdiCancelRange,l10n_br_edi.cancel.range,l10n_br_edi_cancel_range,0,1,action_submit
02 OTHER.zip,l10n_br_edi,02 OTHER/l10n_br_edi/models/account_move.py,AccountMove,account.move,account_move,6,11,_compute_show_reset_to_draft_button|_compute_l10n_br_edi_is_needed|_compute_need_cancel_request|_compute_display_send_button|_compute_highlight_send_button|_compute_l10n_br_avatax_warnings|button_request_cancel|button_draft|button_cancel|button_request_correction|button_l10n_br_edi_get_service_invoice
02 OTHER.zip,l10n_br_edi,02 OTHER/l10n_br_edi/models/account_move_send.py,AccountMoveSend,account.move.send,account_move_send,2,0,
02 OTHER.zip,l10n_br_edi,02 OTHER/l10n_br_edi/models/account_move_line.py,AccountMoveLine,account.move.line,account_move_line,0,1,_compute_l10n_br_cfop
02 OTHER.zip,l10n_br_edi,02 OTHER/l10n_br_edi/models/l10n_br_operation_type.py,L10n_BrOperationType,l10n_br.operation.type,l10n_br_operation_type,1,1,_check_l10n_br_cfop_code
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/wizard/product_replenish.py,ProductReplenish,product.replenish,product_replenish,3,3,_onchange_supplier_id|_compute_date_planned|action_stock_replenishment_info
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/wizard/stock_replenishment_info.py,StockReplenishmentInfo,stock.replenishment.info,stock_replenishment_info,2,2,_compute_supplierinfo_ids|_compute_show_vendor_tab
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/stock_replenish_mixin.py,StockReplenishMixin,stock.replenish.mixin,stock_replenish_mixin,1,1,_compute_show_vendor
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/purchase_order_line.py,PurchaseOrderLine,purchase.order.line,purchase_order_line,5,8,_compute_qty_received_method|_compute_qty_received|_compute_forecasted_issue|create|write|action_product_forecast_report|unlink|_check_orderpoint_picking_type
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/purchase_order.py,PurchaseOrder,purchase.order,purchase_order,11,13,_compute_picking_ids|_compute_incoming_picking_count|_compute_effective_date|_compute_is_shipped|_compute_receipt_status|_compute_dest_address_id|_onchange_company_id|write|action_add_from_catalog|action_purchase_order_suggest|button_approve|button_cancel
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/stock.py,StockPicking,stock.picking,stock_picking,3,3,_compute_effective_date|_compute_date_order|_action_done
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/stock.py,StockWarehouse,stock.warehouse,stock_warehouse,0,2,_compute_buy_to_resupply|_inverse_buy_to_resupply
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/stock.py,StockWarehouseOrderpoint,stock.warehouse.orderpoint,stock_warehouse_orderpoint,6,11,_inverse_route_id|_compute_deadline_date|_compute_qty_to_order_computed|_compute_lead_days|_compute_days_to_order|_compute_show_supplier|_inverse_supplier_id|_compute_supplier_id_placeholder|_compute_effective_vendor_id|_compute_show_supply_warning|action_view_purchase
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/stock.py,StockLot,stock.lot,stock_lot,1,2,_compute_purchase_order_ids|action_view_po
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/account_invoice.py,AccountMove,account.move,account_move,1,2,button_draft|_compute_incoterm_location
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/stock_move.py,StockMove,stock.move,stock_move,4,4,_compute_packaging_uom_id|_compute_partner_id|_compute_description_picking|_action_synch_order
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/product.py,ProductTemplate,product.template,product_template,1,1,_onchange_buy_route
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/product.py,ProductProduct,product.product,product_product,7,5,_compute_suggested_quantity|_compute_suggest_estimated_price|_compute_quantities|_compute_quantities_dict|_compute_monthly_demand
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/product.py,ProductSupplierinfo,product.supplierinfo,product_supplierinfo,2,4,_compute_last_purchase_date|_compute_show_set_supplier_button|_compute_display_name|action_set_supplier
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/stock_rule.py,StockRule,stock.rule,stock_rule,7,2,_compute_picking_type_code_domain|_onchange_action
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,1,0,
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/models/res_partner.py,ResPartner,res.partner,res_partner,1,1,_compute_on_time_rate
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/report/report_stock_rule.py,ReportStockReport_Stock_Rule,report.stock.report_stock_rule,report_stock_report_stock_rule,1,0,
02 OTHER.zip,purchase_stock,02 OTHER/purchase_stock/report/stock_valuation_report.py,StockValuationReport,stock_account.stock.valuation.report,stock_account_stock_valuation_report,0,1,_compute_goods_received_not_invoiced
02 OTHER.zip,l10n_pe,02 OTHER/l10n_pe/demo/account_demo.py,AccountChartTemplate,account.chart.template,account_chart_template,1,0,
02 OTHER.zip,l10n_pe,02 OTHER/l10n_pe/models/account_move.py,AccountMove,account.move,account_move,1,1,_inverse_l10n_latam_document_number
02 OTHER.zip,l10n_pe,02 OTHER/l10n_pe/models/res_partner.py,ResPartner,res.partner,res_partner,3,2,_onchange_l10n_pe_district|_onchange_l10n_pe_city_id
02 OTHER.zip,l10n_dk_fik,02 OTHER/l10n_dk_fik/models/account_journal.py,AccountJournal,account.journal,account_journal,2,2,_compute_l10n_dk_fik_creditor_number|_check_fik_creditor_number
02 OTHER.zip,l10n_hr_reports,02 OTHER/l10n_hr_reports/wizard/ec_sales_list_submission_wizard.py,L10n_Hr_ReportsEcSalesListSubmissionWizard,l10n_hr_reports.ec.sales.list.submission.wizard,l10n_hr_reports_ec_sales_list_submission_wizard,0,1,action_proceed_with_submission
02 OTHER.zip,l10n_hr_reports,02 OTHER/l10n_hr_reports/models/account_return.py,AccountReturnType,account.return.type,account_return_type,1,0,
02 OTHER.zip,l10n_hr_reports,02 OTHER/l10n_hr_reports/models/account_return.py,AccountReturn,account.return,account_return,0,1,action_submit
02 OTHER.zip,mrp_repair,02 OTHER/mrp_repair/models/repair.py,RepairOrder,repair.order,repair_order,2,5,_compute_production_count|create|write|action_explode|action_view_mrp_productions
02 OTHER.zip,mrp_repair,02 OTHER/mrp_repair/models/production.py,MrpProduction,mrp.production,mrp_production,1,2,_compute_repair_count|action_view_repair_orders
02 OTHER.zip,project_hr_payroll_account,02 OTHER/project_hr_payroll_account/models/project_project.py,ProjectProject,project.project,project_project,1,2,_compute_contracts_count|action_open_project_contracts
02 OTHER.zip,documents_account,02 OTHER/documents_account/wizard/account_reports_export_wizard.py,Account_ReportsExportWizard,account_reports.export.wizard,account_reports_export_wizard,1,0,
02 OTHER.zip,documents_account,02 OTHER/documents_account/models/account_move.py,AccountMove,account.move,account_move,1,4,_compute_has_documents|write|button_reconcile_with_st_line|action_view_documents_account_move
02 OTHER.zip,documents_account,02 OTHER/documents_account/models/documents_document.py,DocumentsDocument,documents.document,documents_document,4,2,_compute_thumbnail|_compute_has_embedded_pdf
02 OTHER.zip,documents_account,02 OTHER/documents_account/models/ir_attachment.py,IrAttachment,ir.attachment,ir_attachment,1,2,create|write
02 OTHER.zip,documents_account,02 OTHER/documents_account/models/account_journal.py,AccountJournal,account.journal,account_journal,2,1,create
02 OTHER.zip,documents_account,02 OTHER/documents_account/models/res_company.py,ResCompany,res.company,res_company,0,1,_compute_account_folder_id
02 OTHER.zip,documents_account,02 OTHER/documents_account/models/ir_actions_server.py,IrActionsServer,ir.actions.server,ir_actions_server,7,5,_check_document_account_check_model|_compute_allowed_states|_compute_documents_account_journal_id|_compute_documents_account_suitable_journal_ids|_compute_documents_account_move_type
02 OTHER.zip,helpdesk_sale_loyalty,02 OTHER/helpdesk_sale_loyalty/wizard/helpdesk_sale_coupon_generate.py,HelpdeskSaleCouponGenerate,helpdesk.sale.coupon.generate,helpdesk_sale_coupon_generate,0,1,action_coupon_generate_send
02 OTHER.zip,helpdesk_sale_loyalty,02 OTHER/helpdesk_sale_loyalty/models/helpdesk_ticket.py,HelpdeskTicket,helpdesk.ticket,helpdesk_ticket,1,1,_compute_coupons_count
02 OTHER.zip,l10n_tr_hr_payroll,02 OTHER/l10n_tr_hr_payroll/models/hr_payslip.py,HrPayslip,hr.payslip,hr_payslip,2,2,_compute_l10n_tr_ytd_amounts|_compute_l10n_tr_current_month_gross
02 OTHER.zip,l10n_tr_hr_payroll,02 OTHER/l10n_tr_hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,1,1,_compute_l10n_tr_is_current_turkey_citizen
02 OTHER.zip,l10n_tr_hr_payroll,02 OTHER/l10n_tr_hr_payroll/report/report_hr_employee_certificate.py,ReportHrEmploymentCertificate,report.l10n_tr_hr_payroll.report_emp_employement_cert,report_l10n_tr_hr_payroll_report_emp_employement_cert,1,0,
02 OTHER.zip,l10n_vn,02 OTHER/l10n_vn/models/res_bank.py,ResPartnerBank,res.partner.bank,res_partner_bank,3,4,_check_vn_proxy|_compute_country_proxy_keys|_compute_display_qr_setting|_check_for_qr_code_errors
02 OTHER.zip,l10n_se_pos,02 OTHER/l10n_se_pos/models/pos_config.py,PosConfig,pos.config,pos_config,0,3,_compute_iot_device_ids|_check_before_creating_new_session|_check_pos_settings_for_sweden
02 OTHER.zip,l10n_se_pos,02 OTHER/l10n_se_pos/models/product_product.py,ProductProduct,product.product,product_product,1,0,
02 OTHER.zip,l10n_se_pos,02 OTHER/l10n_se_pos/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,1,1,_compute_pos_iface_sweden_fiscal_data_module
02 OTHER.zip,event_sms,02 OTHER/event_sms/models/event_mail.py,EventMail,event.mail,event_mail,0,1,_compute_notification_type
02 OTHER.zip,event_sms,02 OTHER/event_sms/models/event_type_mail.py,EventTypeMail,event.type.mail,event_type_mail,0,1,_compute_notification_type
02 OTHER.zip,event_sms,02 OTHER/event_sms/models/sms_template.py,SmsTemplate,sms.template,sms_template,1,1,unlink
02 OTHER.zip,l10n_dk_nemhandel,02 OTHER/l10n_dk_nemhandel/wizard/account_move_send_wizard.py,AccountMoveSendWizard,account.move.send.wizard,account_move_send_wizard,0,2,_compute_sending_method_checkboxes|action_send_and_print
02 OTHER.zip,l10n_dk_nemhandel,02 OTHER/l10n_dk_nemhandel/wizard/account_move_send_batch_wizard.py,AccountMoveSendBatchWizard,account.move.send.batch.wizard,account_move_send_batch_wizard,0,1,action_send_and_print
02 OTHER.zip,l10n_dk_nemhandel,02 OTHER/l10n_dk_nemhandel/wizard/nemhandel_registration.py,NemhandelRegistration,nemhandel.registration,nemhandel_registration,4,12,_onchange_identifier_value|_onchange_phone_number|_compute_edi_user_id|_compute_edi_mode|_inverse_edi_mode|_action_open_nemhandel_form|_action_send_notification|button_nemhandel_registration_sms|button_nemhandel_receiver_registration|button_update_nemhandel_user_data|button_check_nemhandel_verification_code|button_deregister_nemhandel_participant
02 OTHER.zip,l10n_dk_nemhandel,02 OTHER/l10n_dk_nemhandel/models/account_move.py,AccountMove,account.move,account_move,2,3,_compute_nemhandel_move_state|action_cancel_nemhandel_documents|action_send_and_print
02 OTHER.zip,l10n_dk_nemhandel,02 OTHER/l10n_dk_nemhandel/models/account_journal.py,AccountJournal,account.journal,account_journal,2,4,_compute_show_refresh_out_einvoices_status_button|_compute_show_fetch_in_einvoices_button|button_fetch_in_einvoices|button_refresh_out_einvoices_status
02 OTHER.zip,l10n_dk_nemhandel,02 OTHER/l10n_dk_nemhandel/models/account_edi_proxy_user.py,AccountEdiProxyClientUser,account_edi_proxy_client.user,account_edi_proxy_client_user,1,1,_check_user_on_alternative_service
02 OTHER.zip,l10n_dk_nemhandel,02 OTHER/l10n_dk_nemhandel/models/res_company.py,ResCompany,res.company,res_company,7,7,_check_phonenumbers_import|_check_nemhandel_phone_number|_check_nemhandel_purchase_journal_id|_compute_nemhandel_purchase_journal_id|_compute_nemhandel_contact_email|_compute_nemhandel_phone_number|_compute_nemhandel_edi_user
02 OTHER.zip,l10n_dk_nemhandel,02 OTHER/l10n_dk_nemhandel/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,1,4,_compute_nemhandel_edi_user|action_open_nemhandel_form|button_update_nemhandel_user_data|button_deregister_nemhandel_participant
02 OTHER.zip,l10n_dk_nemhandel,02 OTHER/l10n_dk_nemhandel/models/res_partner.py,ResPartner,res.partner,res_partner,9,8,_compute_nemhandel_identifier_type|_compute_nemhandel_identifier_value|_compute_is_using_nemhandel|_check_nemhandel_send_oioubl|_check_nemhandel_participant_exists|write|create|button_nemhandel_check_partner_endpoint
02 OTHER.zip,base_sparse_field,02 OTHER/base_sparse_field/models/models.py,IrModelFields,ir.model.fields,ir_model_fields,0,1,write
02 OTHER.zip,delivery_stock_picking_batch,02 OTHER/delivery_stock_picking_batch/models/stock_picking.py,StockPickingType,stock.picking.type,stock_picking_type,1,1,_compute_weight_uom_name
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/wizard/hr_departure_wizard.py,HrDepartureWizard,hr.departure.wizard,hr_departure_wizard,0,1,action_register_departure
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/wizard/hr_leave_generate_multi_wizard.py,HrLeaveGenerateMultiWizard,hr.leave.generate.multi.wizard,hr_leave_generate_multi_wizard,1,2,action_generate_time_off|_check_allocation_mode
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/wizard/hr_leave_allocation_generate_multi_wizard.py,HrLeaveAllocationGenerateMultiWizard,hr.leave.allocation.generate.multi.wizard,hr_leave_allocation_generate_multi_wizard,2,3,_compute_name|action_generate_allocations|_check_allocation_mode
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/wizard/hr_holidays_cancel_leave.py,HrHolidaysCancelLeave,hr.holidays.cancel.leave,hr_holidays_cancel_leave,0,1,action_cancel_leave
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/hr_version.py,HrVersion,hr.version,hr_version,2,4,_check_contracts|create|write|_check_overlapping_contract
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/hr_leave.py,HrLeave,hr.leave,hr_leave,38,45,_onchange_hours|_compute_request_hour_from_to|_compute_dashboard_warning_message|_compute_description|_inverse_description|_compute_resource_calendar_id|_check_contracts|_compute_date_from_to|_compute_request_unit_half|_compute_request_unit_hours|_compute_from_employee_id|_compute_department_id
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/hr_employee_public.py,HrEmployeePublic,hr.employee.public,hr_employee_public,0,6,_compute_show_leaves|_compute_leave_manager|_compute_leave_status|_compute_allocation_display|action_time_off_dashboard|action_open_time_off_calendar
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/mail_activity_type.py,MailActivityType,mail.activity.type,mail_activity_type,1,0,
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/mail_message_subtype.py,MailMessageSubtype,mail.message.subtype,mail_message_subtype,1,2,create|write
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/hr_leave_accrual_plan.py,HrLeaveAccrualPlan,hr.leave.accrual.plan,hr_leave_accrual_plan,7,10,_compute_show_transition_mode|_compute_level_count|_compute_employee_count|_compute_company_id|_compute_is_based_on_worked_time|_compute_carryover_day|action_open_accrual_plan_employees|action_create_accrual_plan_level|action_open_accrual_plan_level|create
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/hr_department.py,HrDepartment,hr.department,hr_department,0,3,_compute_leave_count|action_open_leave_department|action_open_allocation_department
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/resource.py,ResourceCalendarLeaves,resource.calendar.leaves,resource_calendar_leaves,3,5,_check_compare_dates|create|write|unlink|_compute_company_id
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/resource.py,ResourceCalendar,resource.calendar,resource_calendar,0,1,_compute_associated_leaves_count
