area,technical_name,manifest_file,name,version,license,category,author,website,installable,application,auto_install,depends_count,depends,summary,parse_error
02_OTHER,sales_team,__manifest__.py,Sales Teams,1.1,LGPL-3,Sales/Sales,Odoo S.A.,https://www.odoo.com/app/crm,True,False,False,2,base;mail,Sales Teams,
02_OTHER,sign,__manifest__.py,Sign,1.0,OEEL-1,Sales/Sign,Odoo S.A.,https://www.odoo.com/app/sign,True,True,False,5,mail;attachment_indexation;portal;sms;certificate,Send and request electronic signatures.,
02_OTHER,sign_ai,__manifest__.py,Sign AI Integration,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,True,2,sign;ai,Sign AI integration,
02_OTHER,sign_emsigner,__manifest__.py,Sign emSigner,1.0,OEEL-1,Sales/Sign,Odoo S.A.,,True,False,False,2,sign;iap,Sign documents with emSigner,
02_OTHER,sign_itsme,__manifest__.py,Sign itsme,1.0,OEEL-1,Sales/Sign,Odoo S.A.,,True,False,False,2,sign;iap,Sign documents with itsme® identification,
02_OTHER,sms,__manifest__.py,SMS gateway,3.0,LGPL-3,Sales/Sales,Odoo S.A.,,True,False,True,4,base;iap_mail;mail;phone_validation,SMS Text Messaging,
02_OTHER,sms_twilio,__manifest__.py,Twilio SMS,1.0,LGPL-3,Hidden/Tools,Odoo S.A.,,True,False,False,1,sms,Send SMS messages using Twilio,
02_OTHER,snailmail,__manifest__.py,Snail Mail,0.4,LGPL-3,Hidden/Tools,Odoo S.A.,,True,False,True,2,iap_mail;mail,,
02_OTHER,snailmail_account,__manifest__.py,Snail Mail - Account,0.1,LGPL-3,Hidden/Tools,Odoo S.A.,,True,False,True,2,account;snailmail,,
02_OTHER,snailmail_account_followup,__manifest__.py,Snail Mail Follow-Up,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,2,snailmail_account;account_followup,Extension to send follow-up documents by post,
02_OTHER,social,__manifest__.py,Social Marketing,1.3,OEEL-1,Marketing/Social Marketing,Odoo S.A.,https://www.odoo.com/app/social-marketing,True,True,False,4,web;mail;iap;link_tracker,Manage your social media and website visitors,
02_OTHER,social_crm,__manifest__.py,Leads statistics and generation on social,1.0,OEEL-1,Marketing/Social Marketing,Odoo S.A.,,True,False,True,2,social;crm,Add crm UTM info on social,
02_OTHER,social_demo,__manifest__.py,Social Demo Module,1.0,OEEL-1,Marketing/Social Marketing,Odoo S.A.,,True,False,False,7,social;social_facebook;social_twitter;social_linkedin;social_youtube;social_instagram;product,Get demo data for the social module,
02_OTHER,social_facebook,__manifest__.py,Social Facebook,1.0,OEEL-1,Marketing/Social Marketing,Odoo S.A.,,True,False,True,1,social,Manage your Facebook pages and schedule posts,
02_OTHER,social_instagram,__manifest__.py,Social Instagram,1.0,OEEL-1,Social,Odoo S.A.,,True,False,True,1,social,Manage your Instagram Business accounts and schedule posts,
02_OTHER,social_linkedin,__manifest__.py,Social LinkedIn,0.1,OEEL-1,Marketing/Social Marketing,Odoo S.A.,,True,False,True,2,social;iap,Manage your LinkedIn accounts and schedule posts,
02_OTHER,social_media,__manifest__.py,Social Media,0.1,LGPL-3,Marketing/Social Marketing,Odoo S.A.,,True,False,False,1,base,Social media connectors for company settings.,
02_OTHER,social_push_notifications,__manifest__.py,Social Push Notifications,1.1,OEEL-1,Marketing/Social Marketing,Odoo S.A.,,True,False,True,2,social;website,Send live notifications to your web visitors,
02_OTHER,social_sale,__manifest__.py,Sale statistics on social,1.0,OEEL-1,Marketing/Social Marketing,Odoo S.A.,,True,False,True,2,social;sale,Add sale UTM info on social,
02_OTHER,social_test_full,__manifest__.py,Social Tests (Full),1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,False,7,social_facebook;social_instagram;social_linkedin;social_push_notifications;social_twitter;social_youtube;social_crm,Social Tests: tests specific to social with all sub-modules,
02_OTHER,social_twitter,__manifest__.py,Social X,1.1,OEEL-1,Marketing/Social Marketing,Odoo S.A.,,True,False,True,2,social;iap,Manage your X accounts and schedule posts,
02_OTHER,social_youtube,__manifest__.py,Social YouTube,1.1,OEEL-1,Marketing/Social Marketing,Odoo S.A.,,True,False,True,2,social;iap,Manage your YouTube videos and schedule video uploads,
02_OTHER,spreadsheet,__manifest__.py,Spreadsheet,1.0,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,False,3,bus;web;portal,Spreadsheet,
02_OTHER,spreadsheet_account,__manifest__.py,Spreadsheet Accounting Formulas,1.0,LGPL-3,Accounting,Odoo S.A.,,True,False,True,2,spreadsheet;account,Spreadsheet Accounting formulas,
02_OTHER,spreadsheet_dashboard,__manifest__.py,Spreadsheet dashboard,1.0,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,False,1,spreadsheet,Spreadsheet,
02_OTHER,spreadsheet_dashboard_account,__manifest__.py,Spreadsheet dashboard for accounting,1.0,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,['account'],2,spreadsheet_dashboard;account,Spreadsheet,
02_OTHER,spreadsheet_dashboard_account_accountant,__manifest__.py,Spreadsheet dashboard for accounting,1.0,OEEL-1,Productivity/Dashboard,Odoo S.A.,,True,False,['accountant'],2,spreadsheet_dashboard;accountant,Spreadsheet,
02_OTHER,spreadsheet_dashboard_crm,__manifest__.py,Spreadsheet dashboard for CRM,1.0,OEEL-1,Productivity/Dashboard,Odoo S.A.,,True,False,['crm_enterprise'],2,spreadsheet_dashboard;crm_enterprise,Spreadsheet,
02_OTHER,spreadsheet_dashboard_documents,__manifest__.py,Spreadsheet Documents,1.0,OEEL-1,Productivity/Documents,Odoo S.A.,,True,False,True,2,spreadsheet_dashboard_edition;documents_spreadsheet,Spreadsheet Documents,
02_OTHER,spreadsheet_dashboard_edition,__manifest__.py,Spreadsheet dashboard edition,1.0,OEEL-1,Productivity/Dashboard,Odoo S.A.,,True,False,True,2,spreadsheet_dashboard;spreadsheet_edition,Spreadsheet Dashboard edition,
02_OTHER,spreadsheet_dashboard_event_sale,__manifest__.py,Spreadsheet dashboard for events,1.0,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,['event_sale'],2,spreadsheet_dashboard;event_sale,Spreadsheet,
02_OTHER,spreadsheet_dashboard_helpdesk,__manifest__.py,Spreadsheet dashboard for helpdesk,1.0,OEEL-1,Productivity/Dashboard,Odoo S.A.,,True,False,['helpdesk'],2,spreadsheet_dashboard;helpdesk,Spreadsheet,
02_OTHER,spreadsheet_dashboard_hr_expense,__manifest__.py,Spreadsheet dashboard for expenses,1.0,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,['sale_expense'],2,spreadsheet_dashboard;sale_expense,Spreadsheet,
02_OTHER,spreadsheet_dashboard_hr_payroll,__manifest__.py,Spreadsheet dashboard for payroll,1.0,OEEL-1,Productivity/Dashboard,Odoo S.A.,,True,False,['hr_payroll'],2,spreadsheet_dashboard;hr_payroll,Spreadsheet,
02_OTHER,spreadsheet_dashboard_hr_referral,__manifest__.py,Spreadsheet dashboard for recruitment,1.0,OEEL-1,Productivity/Dashboard,Odoo S.A.,,True,False,"['hr_referral', 'hr_contract_salary']",3,spreadsheet_dashboard;hr_referral;hr_contract_salary,Spreadsheet,
02_OTHER,spreadsheet_dashboard_hr_timesheet,__manifest__.py,Spreadsheet dashboard for time sheets,1.0,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,['hr_timesheet'],2,spreadsheet_dashboard;hr_timesheet,Spreadsheet,
02_OTHER,spreadsheet_dashboard_im_livechat,__manifest__.py,Spreadsheet dashboard for live chat,1.0,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,['im_livechat'],2,spreadsheet_dashboard;im_livechat,Spreadsheet,
02_OTHER,spreadsheet_dashboard_marketing_automation,__manifest__.py,Spreadsheet dashboard for marketing automation,1.0,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,['marketing_automation'],2,spreadsheet_dashboard;marketing_automation,Spreadsheet,
02_OTHER,spreadsheet_dashboard_mrp_account,__manifest__.py,Spreadsheet dashboard for manufacturing,1.0,OEEL-1,Productivity/Dashboard,Odoo S.A.,,True,False,['mrp_account_enterprise'],2,spreadsheet_dashboard;mrp_account_enterprise,Spreadsheet,
02_OTHER,spreadsheet_dashboard_pos_hr,__manifest__.py,Spreadsheet dashboard for point of sale,1.0,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,['pos_hr'],2,spreadsheet_dashboard;pos_hr,Spreadsheet,
02_OTHER,spreadsheet_dashboard_pos_restaurant,__manifest__.py,Spreadsheet dashboard for restaurants,1.0,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,"['pos_hr', 'pos_restaurant']",3,spreadsheet_dashboard;pos_hr;pos_restaurant,Spreadsheet,
02_OTHER,spreadsheet_dashboard_purchase_stock,__manifest__.py,Spreadsheet dashboard for purchases,,OEEL-1,Productivity/Dashboard,Odoo S.A.,,True,False,"['purchase_stock', 'stock_enterprise']",3,spreadsheet_dashboard;purchase_stock;stock_enterprise,Spreadsheet,
02_OTHER,spreadsheet_dashboard_sale,__manifest__.py,Spreadsheet dashboard for sales,1.0,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,['sale'],2,spreadsheet_dashboard;sale,Spreadsheet,
02_OTHER,spreadsheet_dashboard_sale_renting,__manifest__.py,Spreadsheet dashboard for rental,1.0,OEEL-1,Productivity/Dashboard,Odoo S.A.,,True,False,['sale_renting'],2,spreadsheet_dashboard;sale_renting,Spreadsheet,
02_OTHER,spreadsheet_dashboard_sale_subscription,__manifest__.py,Spreadsheet dashboard for subscriptions,,OEEL-1,Productivity/Dashboard,Odoo S.A.,,True,False,['sale_subscription'],2,spreadsheet_dashboard;sale_subscription,Spreadsheet,
02_OTHER,spreadsheet_dashboard_sale_timesheet,__manifest__.py,Spreadsheet dashboard for time sheets,1.0,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,['sale_timesheet'],2,spreadsheet_dashboard;sale_timesheet,Spreadsheet,
02_OTHER,spreadsheet_dashboard_stock,__manifest__.py,Spreadsheet dashboard for stock,,OEEL-1,Productivity/Dashboard,Odoo S.A.,,True,False,['stock_enterprise'],2,spreadsheet_dashboard;stock_enterprise,Spreadsheet,
02_OTHER,spreadsheet_dashboard_stock_account,__manifest__.py,Spreadsheet dashboard for stock,,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,['stock_account'],2,spreadsheet_dashboard;stock_account,Spreadsheet,
02_OTHER,spreadsheet_dashboard_website_sale,__manifest__.py,Spreadsheet dashboard for eCommerce,1.0,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,['website_sale'],2,spreadsheet_dashboard;website_sale,Spreadsheet,
02_OTHER,spreadsheet_dashboard_website_sale_slides,__manifest__.py,Spreadsheet dashboard for eLearning,1.0,LGPL-3,Productivity/Dashboard,Odoo S.A.,,True,False,['website_sale_slides'],2,spreadsheet_dashboard;website_sale_slides,Spreadsheet,
02_OTHER,spreadsheet_edition,__manifest__.py,Spreadsheet,1.0,OEEL-1,Productivity/Dashboard,Odoo S.A.,,True,False,True,3,spreadsheet;mail;web_enterprise,Spreadsheet,
02_OTHER,spreadsheet_sale_management,__manifest__.py,Sale order spreadsheet,1.0,OEEL-1,Sales/Sales,Odoo S.A.,,True,False,['sale_management'],2,spreadsheet_edition;sale_management,,
02_OTHER,stock,__manifest__.py,Inventory,1.1,LGPL-3,Supply Chain/Inventory,Odoo S.A.,https://www.odoo.com/app/inventory,True,True,False,3,product;barcodes_gs1_nomenclature;digest,Manage your stock and logistics activities,
02_OTHER,stock_account,__manifest__.py,WMS Accounting,1.1,LGPL-3,Supply Chain/Inventory,Odoo S.A.,,True,False,True,2,stock;account,"Inventory, Logistic, Valuation, Accounting",
02_OTHER,stock_accountant,__manifest__.py,Stock Accounting,1.0,OEEL-1,Supply Chain/Inventory,Odoo S.A.,,True,False,True,3,stock_account;account_accountant;account_reports,Bridge between Stock and Accounting,
02_OTHER,stock_barcode,__manifest__.py,Barcode,1.0,OEEL-1,Supply Chain/Inventory,Odoo S.A.,,True,True,True,3,stock;web_tour;web_mobile,Use barcode scanners to process logistics operations,
02_OTHER,stock_barcode_barcodelookup,__manifest__.py,Stock Barcode - Barcode Lookup,,OEEL-1,Supply Chain/Inventory,Odoo S.A.,,True,False,False,2,product_barcodelookup;stock_barcode,,
02_OTHER,stock_barcode_mrp,__manifest__.py,MRP Barcode,1.0,OEEL-1,Supply Chain/Inventory,Odoo S.A.,,True,False,True,2,stock_barcode;mrp,Process Manufacturing Orders from the barcode application,
02_OTHER,stock_barcode_mrp_subcontracting,__manifest__.py,Subcontract with Barcode,1.0,OEEL-1,Supply Chain/Inventory,Odoo S.A.,,True,False,True,2,stock_barcode;mrp_subcontracting,Allows the subcontracting process with the barcode views,
02_OTHER,stock_barcode_picking_batch,__manifest__.py,Barcode for Batch Transfer,1.0,OEEL-1,Supply Chain/Inventory,Odoo S.A.,,True,False,True,2,stock_barcode;stock_picking_batch,Add the support of batch transfers into the barcode view,
02_OTHER,stock_barcode_product_expiry,__manifest__.py,Barcode Expiry,1.0,OEEL-1,Supply Chain/Inventory,Odoo S.A.,,True,False,True,2,stock_barcode;product_expiry,,
02_OTHER,stock_barcode_quality_control,__manifest__.py,Barcode Quality bridge module,1.0,OEEL-1,Supply Chain/Inventory,Odoo S.A.,,True,False,True,2,stock_barcode;quality_control,Allows the usage of quality checks within the barcode views,
02_OTHER,stock_barcode_quality_control_picking_batch,__manifest__.py,Barcode/Quality/Batch Transfer bridge module,1.0,OEEL-1,Supply Chain/Inventory,Odoo S.A.,,True,False,True,2,quality_control_picking_batch;stock_barcode_quality_control,,
02_OTHER,stock_barcode_quality_mrp,__manifest__.py,Barcode Quality MRP module,1.0,OEEL-1,Supply Chain/Inventory,Odoo S.A.,,True,False,True,2,stock_barcode;quality_mrp,,
02_OTHER,stock_delivery,__manifest__.py,Delivery - Stock,1.0,LGPL-3,Shipping Connectors,Odoo S.A.,,True,False,True,2,sale_stock;delivery,,
02_OTHER,stock_dropshipping,__manifest__.py,Drop Shipping,1.0,LGPL-3,Supply Chain/Inventory,Odoo S.A.,,True,False,False,1,sale_purchase_stock,Drop Shipping,
02_OTHER,stock_enterprise,__manifest__.py,Stock enterprise,1.0,OEEL-1,Supply Chain/Inventory,Odoo S.A.,,True,False,['stock'],3,stock;web_cohort;web_map,Advanced features for Stock,
02_OTHER,stock_fleet,__manifest__.py,Stock Transport,1.0,LGPL-3,,Odoo S.A.,,True,False,False,2,stock_picking_batch;fleet,Stock Transport: Dispatch Management System,
02_OTHER,stock_fleet_enterprise,__manifest__.py,Stock Transport Enterprise,1.0,OEEL-1,,Odoo S.A.,,True,False,True,3,stock_fleet;web_gantt;web_map,Bridge module for stock_fleet and enterprise,
02_OTHER,stock_intrastat,__manifest__.py,Stock Intrastat,,OEEL-1,Supply Chain/Inventory,Odoo S.A.,,True,False,True,2,stock_account;account_intrastat,,
02_OTHER,stock_landed_costs,__manifest__.py,WMS Landed Costs,1.1,LGPL-3,Supply Chain/Inventory,Odoo S.A.,,True,False,False,2,stock_account;purchase_stock,Landed Costs,
02_OTHER,stock_maintenance,__manifest__.py,Stock - Maintenance,1.0,LGPL-3,Supply Chain/Inventory,Odoo S.A.,,True,False,True,2,stock;maintenance,See lots used in maintenance,
02_OTHER,stock_picking_batch,__manifest__.py,Warehouse Management: Batch Transfer,1.0,LGPL-3,Supply Chain/Inventory,Odoo S.A.,,True,False,False,1,stock,,
02_OTHER,stock_sms,__manifest__.py,Stock - SMS,1.0,LGPL-3,Supply Chain/Inventory,Odoo S.A.,,True,False,True,2,stock;sms,Send text messages when final stock move,
02_OTHER,survey,__manifest__.py,Surveys,3.7,LGPL-3,Marketing/Surveys,Odoo S.A.,https://www.odoo.com/app/surveys,True,True,False,5,auth_signup;http_routing;mail;web_tour;gamification,Send your surveys or share them live.,
02_OTHER,survey_crm,__manifest__.py,Survey CRM,1.0,LGPL-3,Marketing/Surveys,Odoo S.A.,,True,False,True,2,survey;crm,Generate leads from surveys,
02_OTHER,test_access_rights,__manifest__.py,test of access rights and rules,0.0.1,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,0,,,
02_OTHER,test_action_bindings,__manifest__.py,Test Action Bindings,,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,0,,,
02_OTHER,test_ai_fields,__manifest__.py,Test AI Field,1.0,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,1,ai_fields,,
02_OTHER,test_appointment_full,__manifest__.py,Appointment Testing Module,1.0,OEEL-1,Hidden/Tests,Odoo S.A.,https://www.odoo.com/app/appointments,True,False,False,5,appointment_crm;appointment_hr;google_calendar;microsoft_calendar;website_appointment,Appointment Testing Module,
02_OTHER,test_assetsbundle,__manifest__.py,test-assetsbundle,0.1,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,1,base,,
02_OTHER,test_auth_custom,__manifest__.py,Tests that custom auth works & is not impaired by CORS,,LGPL-3,Hidden,Odoo S.A.,,True,False,False,0,,,
02_OTHER,test_base_automation,__manifest__.py,Test - Base Automation,1.0,LGPL-3,Hidden,Odoo S.A.,,True,False,False,1,base_automation,Base Automation Tests: Ensure Flow Robustness,
02_OTHER,test_convert,__manifest__.py,test_convert,0.0.1,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,0,,,
02_OTHER,test_converter,__manifest__.py,test-field-converter,0.1,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,1,base,,
02_OTHER,test_crm_full,__manifest__.py,Test Full Crm Flow,1.0,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,10,crm;crm_iap_enrich;crm_iap_mine;crm_sms;event_crm;sale_crm;website_crm;website_crm_iap_reveal;website_crm_partner_assign;website_crm_livechat,,
02_OTHER,test_data_cleaning,__manifest__.py,Test Data Cleaning,,OEEL-1,Hidden,Odoo S.A.,,True,False,False,1,data_cleaning,Test Suite for Data Cleaning,
02_OTHER,test_data_module,__manifest__.py,test module to test data only modules,0.0.1,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,0,,,
02_OTHER,test_data_module_install,__manifest__.py,test installation of data module,0.0.1,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,1,test_data_module,,
02_OTHER,test_discuss_full,__manifest__.py,Test Discuss (full),1.0,LGPL-3,Productivity/Discuss,Odoo S.A.,,True,False,False,14,calendar;crm;crm_livechat;hr_attendance;hr_fleet;hr_holidays;hr_homeworking;im_livechat;mail;mail_bot;project_todo;website_livechat;website_sale;website_slides,Test of Discuss with all possible overrides installed.,
02_OTHER,test_discuss_full_enterprise,__manifest__.py,Test Discuss Full Enterprise,,OEEL-1,Hidden,Odoo S.A.,,True,False,"['test_discuss_full', 'web_enterprise']",16,ai;account_accountant;account_invoice_extract;approvals;documents;knowledge;mail_enterprise;sign;test_discuss_full;voip;voip_ai;voip_onsip;web_enterprise;website_helpdesk_livechat;web_studio;whatsapp,Test Suite for Discuss Enterprise,
02_OTHER,test_documents_full,__manifest__.py,Documents Testing Module,,OEEL-1,Hidden/Tests,Odoo S.A.,https://www.odoo.com/app/documents,True,False,False,2,account_bank_statement_extract;documents_account,Documents Testing Module,
02_OTHER,test_event_full,__manifest__.py,Test Full Event Flow,1.0,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,13,event;event_booth;event_crm;event_crm_sale;event_sale;event_sms;payment_demo;website_event_booth_sale_exhibitor;website_event_exhibitor;website_event_sale;website_event_track;website_event_track_live;website_event_track_quiz,,
02_OTHER,test_event_full_enterprise,__manifest__.py,Event Test (all modules),1.0,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,3,event_social;test_event_full;whatsapp_event,,
02_OTHER,test_html_field_history,__manifest__.py,Test - html_field_history,1.0,LGPL-3,Hidden,Odoo S.A.,,True,False,False,1,html_editor,,
02_OTHER,test_http,__manifest__.py,Test HTTP,1.0,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,4,web;web_tour;mail;rpc,,
02_OTHER,test_import_export,__manifest__.py,Test - Import & Export,1.0,LGPL-3,Hidden,Odoo S.A.,,True,False,False,3,web;base_import;website,Base Import & Export Tests: Ensure Flow Robustness,
02_OTHER,test_inherit,__manifest__.py,test-inherit,0.1,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,2,base;test_orm,,
02_OTHER,test_inherit_depends,__manifest__.py,test-inherit-depends,1.0,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,2,test_inherit;test_orm,,
02_OTHER,test_inherits,__manifest__.py,test-inherits,0.1,LGPL-3,Hidden/Tests,Camptocamp,http://www.camptocamp.com,True,False,False,1,base,,
02_OTHER,test_inherits_depends,__manifest__.py,test-inherits-depends,0.1,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,1,test_inherits,,
02_OTHER,test_l10n_be_hr_payroll_account,__manifest__.py,Test Belgian Payroll,,OEEL-1,Human Resources,Odoo S.A.,,True,False,False,13,hr_contract_salary_payroll;l10n_be_hr_contract_salary;l10n_be_hr_payroll_account;l10n_be;l10n_be_hr_payroll_sd_worx;l10n_be_hr_payroll_group_s;l10n_be_hr_payroll_ucm;l10n_be_hr_payroll_partena;account_accountant;hr_payroll_account_iso20022;documents_hr_payroll;documents_hr;hr_skills,Test Belgian Payroll,
02_OTHER,test_l10n_hk_hr_payroll_account,__manifest__.py,Test Hong Kong Payroll,,OEEL-1,Human Resources,Odoo S.A.,,True,False,False,3,l10n_hk_hr_payroll_account;documents_l10n_hk_hr_payroll;l10n_hk_hr_payroll_empf,Test Hong Kong Payroll,
02_OTHER,test_l10n_us_hr_payroll_account,__manifest__.py,Test US Payroll,,OEEL-1,Human Resources,Odoo S.A.,,True,False,False,2,l10n_us_hr_payroll;l10n_us_hr_payroll_account,Test US Payroll,
02_OTHER,test_lint,__manifest__.py,test-lint,0.1,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,1,base,,
02_OTHER,test_mail,__manifest__.py,Mail Tests,1.0,LGPL-3,Hidden,Odoo S.A.,,True,False,False,2,mail;test_orm,Mail Tests: performances and tests specific to mail,
02_OTHER,test_mail_enterprise,__manifest__.py,Mail Tests (Enterprise),1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,False,20,ai;documents;mail;mail_bot;mail_enterprise;mass_mailing;mass_mailing_sms;marketing_automation;marketing_automation_sms;mail_mobile;portal;rating;snailmail;sms;test_mail;test_mail_full;test_mass_mailing;test_mail_sms;voip;test_whatsapp,Mail Tests: performances and tests specific to mail with all sub-modules,
02_OTHER,test_mail_full,__manifest__.py,Mail Tests (Full),1.0,LGPL-3,Hidden,Odoo S.A.,,True,False,False,11,mail;mail_bot;portal;rating;mass_mailing;mass_mailing_sms;phone_validation;sms;test_mail;test_mail_sms;test_mass_mailing,Mail Tests: performances and tests specific to mail with all sub-modules,
02_OTHER,test_mail_sms,__manifest__.py,SMS Tests,1.0,LGPL-3,Hidden,Odoo S.A.,,True,False,False,4,mail;sms;sms_twilio;test_orm,SMS Tests: performances and tests specific to SMS,
02_OTHER,test_main_flows,__manifest__.py,Test Main Flow,1.0,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,6,web_tour;crm;sale_timesheet;purchase_stock;mrp;account,,
02_OTHER,test_marketing_automation,__manifest__.py,Marketing Automation Tests,1.1,OEEL-1,Hidden,Odoo S.A.,,True,False,False,8,marketing_automation;marketing_automation_sms;marketing_automation_whatsapp;test_mail;test_mail_enterprise;test_mail_full;test_mail_sms;test_mass_mailing,Test Suite for Automated Marketing Campaigns,
02_OTHER,test_mass_mailing,__manifest__.py,Mass Mail Tests,1.0,LGPL-3,Marketing/Email Marketing,Odoo S.A.,,True,False,False,5,mass_mailing;mass_mailing_sms;sms_twilio;test_mail;test_mail_sms,Mass Mail Tests: feature and performance tests for mass mailing,
02_OTHER,test_mimetypes,__manifest__.py,test mimetypes-guessing,0.1,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,0,,,
02_OTHER,test_orm,__manifest__.py,Test ORM,1.0,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,3,base;web;web_tour,,
02_OTHER,test_read_group,__manifest__.py,test of (formatted/web)_read_group,0.1,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,2,base;web,,
02_OTHER,test_resource,__manifest__.py,Test - Resource,1.1,LGPL-3,Hidden,Odoo S.A.,,True,False,False,1,resource,,
02_OTHER,test_rpc,__manifest__.py,Test RPC,1.0,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,2,web;rpc,,
02_OTHER,test_sale_product_configurators,__manifest__.py,Sale Product Configurators Tests,,LGPL-3,Hidden,Odoo S.A.,,True,False,False,3,event_sale;sale_management;sale_product_matrix,Test Suite for Sale Product Configurator,
02_OTHER,test_sale_purchase_edi_ubl,__manifest__.py,Test - Sale & Purchase Order EDI,,LGPL-3,Hidden,Odoo S.A.,,True,False,False,2,purchase_edi_ubl_bis3;sale_edi_ubl,Sale & Purchase Order EDI Tests: Ensure Flow Robustness,
02_OTHER,test_sale_subscription,__manifest__.py,Test Sale Subscription,1.0,OEEL-1,Sales/Subscriptions,Odoo S.A.,https://www.odoo.com/app/accounting,True,False,False,2,sale_subscription;payment_demo,,
02_OTHER,test_search_panel,__manifest__.py,test_search_panel,0.1,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,1,web,,
02_OTHER,test_sign,__manifest__.py,Test Sign,1.0,OEEL-1,Sales/Sign,Odoo S.A.,,True,False,False,5,sign;sale;crm;mrp;hr_expense,Sign Test case,
02_OTHER,test_spreadsheet,__manifest__.py,Spreadsheet Test,1.0,LGPL-3,Hidden,Odoo S.A.,,True,False,False,1,spreadsheet,"Spreadsheet Test, mainly to test the mixin behavior",
02_OTHER,test_spreadsheet_edition,__manifest__.py,Spreadsheet Test,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,False,2,spreadsheet_edition;test_spreadsheet,"Spreadsheet Test, mainly to test the mixin behavior",
02_OTHER,test_testing_utilities,__manifest__.py,Test testing utilities,,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,2,base;web,,
02_OTHER,test_themes,__manifest__.py,Themes Testing Module,1.0,LGPL-3,Hidden,Odoo S.A.,,True,False,False,28,theme_default;theme_anelusia;theme_artists;theme_avantgarde;theme_aviato;theme_beauty;theme_bewise;theme_bistro;theme_bookstore;theme_buzzy;theme_clean;theme_cobalt;theme_enark;theme_graphene;theme_kea;theme_kiddo;theme_loftspace;theme_monglia;theme_nano;theme_notes;theme_odoo_experts;theme_orchid;theme_paptic;theme_real_estate;theme_treehouse;theme_vehicle;theme_yes;theme_zap,Create a new website for each Odoo theme for an easy preview.,
02_OTHER,test_timer,__manifest__.py,Timer Tests,1.0,OEEL-1,Hidden/Tests,Odoo S.A.,,True,False,False,1,timer,Timer Tests: feature and performance tests for timer,
02_OTHER,test_translation_import,__manifest__.py,test-translation-import,0.1,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,1,base,,
02_OTHER,test_uninstall,__manifest__.py,test-uninstall,0.1,LGPL-3,Hidden/Tests,Odoo S.A.,,True,False,False,1,base,,
02_OTHER,test_web_cohort,__manifest__.py,Web Cohort Tests,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,False,1,web_cohort,Web cohort Test,
02_OTHER,test_web_gantt,__manifest__.py,Web Gantt Tests,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,False,1,web_gantt,Web Gantt Tests: Tests specific to the gantt view,
02_OTHER,test_web_studio,__manifest__.py,Web Studio Tests,1.0,OEEL-1,Hidden,Odoo S.A.,,True,False,False,3,web_studio;website;sale,Web studio Test,
